Questions,Negative Retrieved Index
What's the number of knods present?,"['hemnes shelf', 'hemnes shelf_1']"
What's the number of knods present?,"['ikea superfront', 'ikea superfront_1']"
What's the number of knods present?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
What's the number of knods present?,"['kitchen', 'kitchen_1']"
What's the number of knods present?,"['kitchen accessory', 'kitchen accessory_1']"
What's the number of knods present?,"['kitchen hood', 'kitchen hood_1']"
What's the number of knods present?,"['low round table', 'low round table_1']"
What's the number of knods present?,"['mac', 'mac_1']"
What's the number of knods present?,"['mac keyboard', 'mac keyboard_1']"
What's the number of knods present?,"['mac mouse', 'mac mouse_1']"
What's the number of knods present?,"['mirror', 'mirror_1']"
What's the number of knods present?,"['relax room door', 'relax room door_1']"
What's the number of knods present?,"['selia', 'selia_1']"
What's the number of knods present?,"['selia', 'selia_2']"
What's the number of knods present?,"['shower', 'shower_1']"
What's the number of knods present?,"['stair', 'stair_1']"
What's the number of knods present?,"['toilet', 'toilet_1']"
What's the number of knods present?,"['towel', 'towel_1']"
What's the number of knods present?,"['towel', 'towel_2']"
What's the number of knods present?,"['towel', 'towel_3']"
What's the number of knods present?,"['towel', 'towel_4']"
How many low round tables are there?,"['alseda', 'alseda_1']"
How many low round tables are there?,"['alseda', 'alseda_2']"
How many low round tables are there?,"['alu chair', 'alu chair_1']"
How many low round tables are there?,"['aspen tree', 'aspen tree_1']"
How many low round tables are there?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
How many low round tables are there?,"['bathroom door', 'bathroom door_1']"
How many low round tables are there?,"['bedroom door', 'bedroom door_1']"
How many low round tables are there?,"['bedside table', 'bedside table_1']"
How many low round tables are there?,"['courtyard door', 'courtyard door_1']"
How many low round tables are there?,"['courtyard door', 'courtyard door_2']"
How many low round tables are there?,"['courtyard door', 'courtyard door_3']"
How many low round tables are there?,"['courtyard stair', 'courtyard stair_1']"
How many low round tables are there?,"['hemnes drawer', 'hemnes drawer_1']"
How many low round tables are there?,"['hemnes drawer', 'hemnes drawer_2']"
How many low round tables are there?,"['hemnes shelf', 'hemnes shelf_1']"
How many low round tables are there?,"['ikea superfront', 'ikea superfront_1']"
How many low round tables are there?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
How many low round tables are there?,"['kitchen', 'kitchen_1']"
How many low round tables are there?,"['kitchen accessory', 'kitchen accessory_1']"
How many low round tables are there?,"['kitchen hood', 'kitchen hood_1']"
How many low round tables are there?,"['knod', 'knod_1']"
How many low round tables are there?,"['knod', 'knod_2']"
How many low round tables are there?,"['mac', 'mac_1']"
How many low round tables are there?,"['mac keyboard', 'mac keyboard_1']"
How many low round tables are there?,"['mac mouse', 'mac mouse_1']"
How many low round tables are there?,"['mirror', 'mirror_1']"
How many low round tables are there?,"['relax room door', 'relax room door_1']"
How many low round tables are there?,"['selia', 'selia_1']"
How many low round tables are there?,"['selia', 'selia_2']"
How many low round tables are there?,"['shower', 'shower_1']"
How many low round tables are there?,"['stair', 'stair_1']"
How many low round tables are there?,"['toilet', 'toilet_1']"
How many low round tables are there?,"['towel', 'towel_1']"
How many low round tables are there?,"['towel', 'towel_2']"
How many low round tables are there?,"['towel', 'towel_3']"
How many low round tables are there?,"['towel', 'towel_4']"
Could you count the number of low round tables?,"['alseda', 'alseda_1']"
Could you count the number of low round tables?,"['alseda', 'alseda_2']"
Could you count the number of low round tables?,"['alu chair', 'alu chair_1']"
Could you count the number of low round tables?,"['aspen tree', 'aspen tree_1']"
Could you count the number of low round tables?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
Could you count the number of low round tables?,"['bathroom door', 'bathroom door_1']"
Could you count the number of low round tables?,"['bedroom door', 'bedroom door_1']"
Could you count the number of low round tables?,"['bedside table', 'bedside table_1']"
Could you count the number of low round tables?,"['courtyard door', 'courtyard door_1']"
Could you count the number of low round tables?,"['courtyard door', 'courtyard door_2']"
Could you count the number of low round tables?,"['courtyard door', 'courtyard door_3']"
Could you count the number of low round tables?,"['courtyard stair', 'courtyard stair_1']"
Could you count the number of low round tables?,"['hemnes drawer', 'hemnes drawer_1']"
Could you count the number of low round tables?,"['hemnes drawer', 'hemnes drawer_2']"
Could you count the number of low round tables?,"['hemnes shelf', 'hemnes shelf_1']"
Could you count the number of low round tables?,"['ikea superfront', 'ikea superfront_1']"
Could you count the number of low round tables?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
Could you count the number of low round tables?,"['kitchen', 'kitchen_1']"
Could you count the number of low round tables?,"['kitchen accessory', 'kitchen accessory_1']"
Could you count the number of low round tables?,"['kitchen hood', 'kitchen hood_1']"
Could you count the number of low round tables?,"['knod', 'knod_1']"
Could you count the number of low round tables?,"['knod', 'knod_2']"
Could you count the number of low round tables?,"['mac', 'mac_1']"
Could you count the number of low round tables?,"['mac keyboard', 'mac keyboard_1']"
Could you count the number of low round tables?,"['mac mouse', 'mac mouse_1']"
Could you count the number of low round tables?,"['mirror', 'mirror_1']"
Could you count the number of low round tables?,"['relax room door', 'relax room door_1']"
Could you count the number of low round tables?,"['selia', 'selia_1']"
Could you count the number of low round tables?,"['selia', 'selia_2']"
Could you count the number of low round tables?,"['shower', 'shower_1']"
Could you count the number of low round tables?,"['stair', 'stair_1']"
Could you count the number of low round tables?,"['toilet', 'toilet_1']"
Could you count the number of low round tables?,"['towel', 'towel_1']"
Could you count the number of low round tables?,"['towel', 'towel_2']"
Could you count the number of low round tables?,"['towel', 'towel_3']"
Could you count the number of low round tables?,"['towel', 'towel_4']"
What's the total quantity of low round tables?,"['alseda', 'alseda_1']"
What's the total quantity of low round tables?,"['alseda', 'alseda_2']"
What's the total quantity of low round tables?,"['alu chair', 'alu chair_1']"
What's the total quantity of low round tables?,"['aspen tree', 'aspen tree_1']"
What's the total quantity of low round tables?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
What's the total quantity of low round tables?,"['bathroom door', 'bathroom door_1']"
What's the total quantity of low round tables?,"['bedroom door', 'bedroom door_1']"
What's the total quantity of low round tables?,"['bedside table', 'bedside table_1']"
What's the total quantity of low round tables?,"['courtyard door', 'courtyard door_1']"
What's the total quantity of low round tables?,"['courtyard door', 'courtyard door_2']"
What's the total quantity of low round tables?,"['courtyard door', 'courtyard door_3']"
What's the total quantity of low round tables?,"['courtyard stair', 'courtyard stair_1']"
What's the total quantity of low round tables?,"['hemnes drawer', 'hemnes drawer_1']"
What's the total quantity of low round tables?,"['hemnes drawer', 'hemnes drawer_2']"
What's the total quantity of low round tables?,"['hemnes shelf', 'hemnes shelf_1']"
What's the total quantity of low round tables?,"['ikea superfront', 'ikea superfront_1']"
What's the total quantity of low round tables?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
What's the total quantity of low round tables?,"['kitchen', 'kitchen_1']"
What's the total quantity of low round tables?,"['kitchen accessory', 'kitchen accessory_1']"
What's the total quantity of low round tables?,"['kitchen hood', 'kitchen hood_1']"
What's the total quantity of low round tables?,"['knod', 'knod_1']"
What's the total quantity of low round tables?,"['knod', 'knod_2']"
What's the total quantity of low round tables?,"['mac', 'mac_1']"
What's the total quantity of low round tables?,"['mac keyboard', 'mac keyboard_1']"
What's the total quantity of low round tables?,"['mac mouse', 'mac mouse_1']"
What's the total quantity of low round tables?,"['mirror', 'mirror_1']"
What's the total quantity of low round tables?,"['relax room door', 'relax room door_1']"
What's the total quantity of low round tables?,"['selia', 'selia_1']"
What's the total quantity of low round tables?,"['selia', 'selia_2']"
What's the total quantity of low round tables?,"['shower', 'shower_1']"
What's the total quantity of low round tables?,"['stair', 'stair_1']"
What's the total quantity of low round tables?,"['toilet', 'toilet_1']"
What's the total quantity of low round tables?,"['towel', 'towel_1']"
What's the total quantity of low round tables?,"['towel', 'towel_2']"
What's the total quantity of low round tables?,"['towel', 'towel_3']"
What's the total quantity of low round tables?,"['towel', 'towel_4']"
Can you provide the count of low round tables?,"['alseda', 'alseda_1']"
Can you provide the count of low round tables?,"['alseda', 'alseda_2']"
Can you provide the count of low round tables?,"['alu chair', 'alu chair_1']"
Can you provide the count of low round tables?,"['aspen tree', 'aspen tree_1']"
Can you provide the count of low round tables?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
Can you provide the count of low round tables?,"['bathroom door', 'bathroom door_1']"
Can you provide the count of low round tables?,"['bedroom door', 'bedroom door_1']"
Can you provide the count of low round tables?,"['bedside table', 'bedside table_1']"
Can you provide the count of low round tables?,"['courtyard door', 'courtyard door_1']"
Can you provide the count of low round tables?,"['courtyard door', 'courtyard door_2']"
Can you provide the count of low round tables?,"['courtyard door', 'courtyard door_3']"
Can you provide the count of low round tables?,"['courtyard stair', 'courtyard stair_1']"
Can you provide the count of low round tables?,"['hemnes drawer', 'hemnes drawer_1']"
Can you provide the count of low round tables?,"['hemnes drawer', 'hemnes drawer_2']"
Can you provide the count of low round tables?,"['hemnes shelf', 'hemnes shelf_1']"
Can you provide the count of low round tables?,"['ikea superfront', 'ikea superfront_1']"
Can you provide the count of low round tables?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
Can you provide the count of low round tables?,"['kitchen', 'kitchen_1']"
Can you provide the count of low round tables?,"['kitchen accessory', 'kitchen accessory_1']"
Can you provide the count of low round tables?,"['kitchen hood', 'kitchen hood_1']"
Can you provide the count of low round tables?,"['knod', 'knod_1']"
Can you provide the count of low round tables?,"['knod', 'knod_2']"
Can you provide the count of low round tables?,"['mac', 'mac_1']"
Can you provide the count of low round tables?,"['mac keyboard', 'mac keyboard_1']"
Can you provide the count of low round tables?,"['mac mouse', 'mac mouse_1']"
Can you provide the count of low round tables?,"['mirror', 'mirror_1']"
Can you provide the count of low round tables?,"['relax room door', 'relax room door_1']"
Can you provide the count of low round tables?,"['selia', 'selia_1']"
Can you provide the count of low round tables?,"['selia', 'selia_2']"
Can you provide the count of low round tables?,"['shower', 'shower_1']"
Can you provide the count of low round tables?,"['stair', 'stair_1']"
Can you provide the count of low round tables?,"['toilet', 'toilet_1']"
Can you provide the count of low round tables?,"['towel', 'towel_1']"
Can you provide the count of low round tables?,"['towel', 'towel_2']"
Can you provide the count of low round tables?,"['towel', 'towel_3']"
Can you provide the count of low round tables?,"['towel', 'towel_4']"
Do you know how many low round tables exist?,"['alseda', 'alseda_1']"
Do you know how many low round tables exist?,"['alseda', 'alseda_2']"
Do you know how many low round tables exist?,"['alu chair', 'alu chair_1']"
Do you know how many low round tables exist?,"['aspen tree', 'aspen tree_1']"
Do you know how many low round tables exist?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
Do you know how many low round tables exist?,"['bathroom door', 'bathroom door_1']"
Do you know how many low round tables exist?,"['bedroom door', 'bedroom door_1']"
Do you know how many low round tables exist?,"['bedside table', 'bedside table_1']"
Do you know how many low round tables exist?,"['courtyard door', 'courtyard door_1']"
Do you know how many low round tables exist?,"['courtyard door', 'courtyard door_2']"
Do you know how many low round tables exist?,"['courtyard door', 'courtyard door_3']"
Do you know how many low round tables exist?,"['courtyard stair', 'courtyard stair_1']"
Do you know how many low round tables exist?,"['hemnes drawer', 'hemnes drawer_1']"
Do you know how many low round tables exist?,"['hemnes drawer', 'hemnes drawer_2']"
Do you know how many low round tables exist?,"['hemnes shelf', 'hemnes shelf_1']"
Do you know how many low round tables exist?,"['ikea superfront', 'ikea superfront_1']"
Do you know how many low round tables exist?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
Do you know how many low round tables exist?,"['kitchen', 'kitchen_1']"
Do you know how many low round tables exist?,"['kitchen accessory', 'kitchen accessory_1']"
Do you know how many low round tables exist?,"['kitchen hood', 'kitchen hood_1']"
Do you know how many low round tables exist?,"['knod', 'knod_1']"
Do you know how many low round tables exist?,"['knod', 'knod_2']"
Do you know how many low round tables exist?,"['mac', 'mac_1']"
Do you know how many low round tables exist?,"['mac keyboard', 'mac keyboard_1']"
Do you know how many low round tables exist?,"['mac mouse', 'mac mouse_1']"
Do you know how many low round tables exist?,"['mirror', 'mirror_1']"
Do you know how many low round tables exist?,"['relax room door', 'relax room door_1']"
Do you know how many low round tables exist?,"['selia', 'selia_1']"
Do you know how many low round tables exist?,"['selia', 'selia_2']"
Do you know how many low round tables exist?,"['shower', 'shower_1']"
Do you know how many low round tables exist?,"['stair', 'stair_1']"
Do you know how many low round tables exist?,"['toilet', 'toilet_1']"
Do you know how many low round tables exist?,"['towel', 'towel_1']"
Do you know how many low round tables exist?,"['towel', 'towel_2']"
Do you know how many low round tables exist?,"['towel', 'towel_3']"
Do you know how many low round tables exist?,"['towel', 'towel_4']"
What's the number of low round tables present?,"['alseda', 'alseda_1']"
What's the number of low round tables present?,"['alseda', 'alseda_2']"
What's the number of low round tables present?,"['alu chair', 'alu chair_1']"
What's the number of low round tables present?,"['aspen tree', 'aspen tree_1']"
What's the number of low round tables present?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
What's the number of low round tables present?,"['bathroom door', 'bathroom door_1']"
What's the number of low round tables present?,"['bedroom door', 'bedroom door_1']"
What's the number of low round tables present?,"['bedside table', 'bedside table_1']"
What's the number of low round tables present?,"['courtyard door', 'courtyard door_1']"
What's the number of low round tables present?,"['courtyard door', 'courtyard door_2']"
What's the number of low round tables present?,"['courtyard door', 'courtyard door_3']"
What's the number of low round tables present?,"['courtyard stair', 'courtyard stair_1']"
What's the number of low round tables present?,"['hemnes drawer', 'hemnes drawer_1']"
What's the number of low round tables present?,"['hemnes drawer', 'hemnes drawer_2']"
What's the number of low round tables present?,"['hemnes shelf', 'hemnes shelf_1']"
What's the number of low round tables present?,"['ikea superfront', 'ikea superfront_1']"
What's the number of low round tables present?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
What's the number of low round tables present?,"['kitchen', 'kitchen_1']"
What's the number of low round tables present?,"['kitchen accessory', 'kitchen accessory_1']"
What's the number of low round tables present?,"['kitchen hood', 'kitchen hood_1']"
What's the number of low round tables present?,"['knod', 'knod_1']"
What's the number of low round tables present?,"['knod', 'knod_2']"
What's the number of low round tables present?,"['mac', 'mac_1']"
What's the number of low round tables present?,"['mac keyboard', 'mac keyboard_1']"
What's the number of low round tables present?,"['mac mouse', 'mac mouse_1']"
What's the number of low round tables present?,"['mirror', 'mirror_1']"
What's the number of low round tables present?,"['relax room door', 'relax room door_1']"
What's the number of low round tables present?,"['selia', 'selia_1']"
What's the number of low round tables present?,"['selia', 'selia_2']"
What's the number of low round tables present?,"['shower', 'shower_1']"
What's the number of low round tables present?,"['stair', 'stair_1']"
What's the number of low round tables present?,"['toilet', 'toilet_1']"
What's the number of low round tables present?,"['towel', 'towel_1']"
What's the number of low round tables present?,"['towel', 'towel_2']"
What's the number of low round tables present?,"['towel', 'towel_3']"
What's the number of low round tables present?,"['towel', 'towel_4']"
How many macs are there?,"['alseda', 'alseda_1']"
How many macs are there?,"['alseda', 'alseda_2']"
How many macs are there?,"['alu chair', 'alu chair_1']"
How many macs are there?,"['aspen tree', 'aspen tree_1']"
How many macs are there?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
How many macs are there?,"['bathroom door', 'bathroom door_1']"
How many macs are there?,"['bedroom door', 'bedroom door_1']"
How many macs are there?,"['bedside table', 'bedside table_1']"
How many macs are there?,"['courtyard door', 'courtyard door_1']"
How many macs are there?,"['courtyard door', 'courtyard door_2']"
How many macs are there?,"['courtyard door', 'courtyard door_3']"
How many macs are there?,"['courtyard stair', 'courtyard stair_1']"
How many macs are there?,"['hemnes drawer', 'hemnes drawer_1']"
How many macs are there?,"['hemnes drawer', 'hemnes drawer_2']"
How many macs are there?,"['hemnes shelf', 'hemnes shelf_1']"
How many macs are there?,"['ikea superfront', 'ikea superfront_1']"
How many macs are there?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
How many macs are there?,"['kitchen', 'kitchen_1']"
How many macs are there?,"['kitchen accessory', 'kitchen accessory_1']"
How many macs are there?,"['kitchen hood', 'kitchen hood_1']"
How many macs are there?,"['knod', 'knod_1']"
How many macs are there?,"['knod', 'knod_2']"
How many macs are there?,"['low round table', 'low round table_1']"
How many macs are there?,"['mac keyboard', 'mac keyboard_1']"
How many macs are there?,"['mac mouse', 'mac mouse_1']"
How many macs are there?,"['mirror', 'mirror_1']"
How many macs are there?,"['relax room door', 'relax room door_1']"
How many macs are there?,"['selia', 'selia_1']"
How many macs are there?,"['selia', 'selia_2']"
How many macs are there?,"['shower', 'shower_1']"
How many macs are there?,"['stair', 'stair_1']"
How many macs are there?,"['toilet', 'toilet_1']"
How many macs are there?,"['towel', 'towel_1']"
How many macs are there?,"['towel', 'towel_2']"
How many macs are there?,"['towel', 'towel_3']"
How many macs are there?,"['towel', 'towel_4']"
Could you count the number of macs?,"['alseda', 'alseda_1']"
Could you count the number of macs?,"['alseda', 'alseda_2']"
Could you count the number of macs?,"['alu chair', 'alu chair_1']"
Could you count the number of macs?,"['aspen tree', 'aspen tree_1']"
Could you count the number of macs?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
Could you count the number of macs?,"['bathroom door', 'bathroom door_1']"
Could you count the number of macs?,"['bedroom door', 'bedroom door_1']"
Could you count the number of macs?,"['bedside table', 'bedside table_1']"
Could you count the number of macs?,"['courtyard door', 'courtyard door_1']"
Could you count the number of macs?,"['courtyard door', 'courtyard door_2']"
Could you count the number of macs?,"['courtyard door', 'courtyard door_3']"
Could you count the number of macs?,"['courtyard stair', 'courtyard stair_1']"
Could you count the number of macs?,"['hemnes drawer', 'hemnes drawer_1']"
Could you count the number of macs?,"['hemnes drawer', 'hemnes drawer_2']"
Could you count the number of macs?,"['hemnes shelf', 'hemnes shelf_1']"
Could you count the number of macs?,"['ikea superfront', 'ikea superfront_1']"
Could you count the number of macs?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
Could you count the number of macs?,"['kitchen', 'kitchen_1']"
Could you count the number of macs?,"['kitchen accessory', 'kitchen accessory_1']"
Could you count the number of macs?,"['kitchen hood', 'kitchen hood_1']"
Could you count the number of macs?,"['knod', 'knod_1']"
Could you count the number of macs?,"['knod', 'knod_2']"
Could you count the number of macs?,"['low round table', 'low round table_1']"
Could you count the number of macs?,"['mac keyboard', 'mac keyboard_1']"
Could you count the number of macs?,"['mac mouse', 'mac mouse_1']"
Could you count the number of macs?,"['mirror', 'mirror_1']"
Could you count the number of macs?,"['relax room door', 'relax room door_1']"
Could you count the number of macs?,"['selia', 'selia_1']"
Could you count the number of macs?,"['selia', 'selia_2']"
Could you count the number of macs?,"['shower', 'shower_1']"
Could you count the number of macs?,"['stair', 'stair_1']"
Could you count the number of macs?,"['toilet', 'toilet_1']"
Could you count the number of macs?,"['towel', 'towel_1']"
Could you count the number of macs?,"['towel', 'towel_2']"
Could you count the number of macs?,"['towel', 'towel_3']"
Could you count the number of macs?,"['towel', 'towel_4']"
What's the total quantity of macs?,"['alseda', 'alseda_1']"
What's the total quantity of macs?,"['alseda', 'alseda_2']"
What's the total quantity of macs?,"['alu chair', 'alu chair_1']"
What's the total quantity of macs?,"['aspen tree', 'aspen tree_1']"
What's the total quantity of macs?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
What's the total quantity of macs?,"['bathroom door', 'bathroom door_1']"
What's the total quantity of macs?,"['bedroom door', 'bedroom door_1']"
What's the total quantity of macs?,"['bedside table', 'bedside table_1']"
What's the total quantity of macs?,"['courtyard door', 'courtyard door_1']"
What's the total quantity of macs?,"['courtyard door', 'courtyard door_2']"
What's the total quantity of macs?,"['courtyard door', 'courtyard door_3']"
What's the total quantity of macs?,"['courtyard stair', 'courtyard stair_1']"
What's the total quantity of macs?,"['hemnes drawer', 'hemnes drawer_1']"
What's the total quantity of macs?,"['hemnes drawer', 'hemnes drawer_2']"
What's the total quantity of macs?,"['hemnes shelf', 'hemnes shelf_1']"
What's the total quantity of macs?,"['ikea superfront', 'ikea superfront_1']"
What's the total quantity of macs?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
What's the total quantity of macs?,"['kitchen', 'kitchen_1']"
What's the total quantity of macs?,"['kitchen accessory', 'kitchen accessory_1']"
What's the total quantity of macs?,"['kitchen hood', 'kitchen hood_1']"
What's the total quantity of macs?,"['knod', 'knod_1']"
What's the total quantity of macs?,"['knod', 'knod_2']"
What's the total quantity of macs?,"['low round table', 'low round table_1']"
What's the total quantity of macs?,"['mac keyboard', 'mac keyboard_1']"
What's the total quantity of macs?,"['mac mouse', 'mac mouse_1']"
What's the total quantity of macs?,"['mirror', 'mirror_1']"
What's the total quantity of macs?,"['relax room door', 'relax room door_1']"
What's the total quantity of macs?,"['selia', 'selia_1']"
What's the total quantity of macs?,"['selia', 'selia_2']"
What's the total quantity of macs?,"['shower', 'shower_1']"
What's the total quantity of macs?,"['stair', 'stair_1']"
What's the total quantity of macs?,"['toilet', 'toilet_1']"
What's the total quantity of macs?,"['towel', 'towel_1']"
What's the total quantity of macs?,"['towel', 'towel_2']"
What's the total quantity of macs?,"['towel', 'towel_3']"
What's the total quantity of macs?,"['towel', 'towel_4']"
Can you provide the count of macs?,"['alseda', 'alseda_1']"
Can you provide the count of macs?,"['alseda', 'alseda_2']"
Can you provide the count of macs?,"['alu chair', 'alu chair_1']"
Can you provide the count of macs?,"['aspen tree', 'aspen tree_1']"
Can you provide the count of macs?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
Can you provide the count of macs?,"['bathroom door', 'bathroom door_1']"
Can you provide the count of macs?,"['bedroom door', 'bedroom door_1']"
Can you provide the count of macs?,"['bedside table', 'bedside table_1']"
Can you provide the count of macs?,"['courtyard door', 'courtyard door_1']"
Can you provide the count of macs?,"['courtyard door', 'courtyard door_2']"
Can you provide the count of macs?,"['courtyard door', 'courtyard door_3']"
Can you provide the count of macs?,"['courtyard stair', 'courtyard stair_1']"
Can you provide the count of macs?,"['hemnes drawer', 'hemnes drawer_1']"
Can you provide the count of macs?,"['hemnes drawer', 'hemnes drawer_2']"
Can you provide the count of macs?,"['hemnes shelf', 'hemnes shelf_1']"
Can you provide the count of macs?,"['ikea superfront', 'ikea superfront_1']"
Can you provide the count of macs?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
Can you provide the count of macs?,"['kitchen', 'kitchen_1']"
Can you provide the count of macs?,"['kitchen accessory', 'kitchen accessory_1']"
Can you provide the count of macs?,"['kitchen hood', 'kitchen hood_1']"
Can you provide the count of macs?,"['knod', 'knod_1']"
Can you provide the count of macs?,"['knod', 'knod_2']"
Can you provide the count of macs?,"['low round table', 'low round table_1']"
Can you provide the count of macs?,"['mac keyboard', 'mac keyboard_1']"
Can you provide the count of macs?,"['mac mouse', 'mac mouse_1']"
Can you provide the count of macs?,"['mirror', 'mirror_1']"
Can you provide the count of macs?,"['relax room door', 'relax room door_1']"
Can you provide the count of macs?,"['selia', 'selia_1']"
Can you provide the count of macs?,"['selia', 'selia_2']"
Can you provide the count of macs?,"['shower', 'shower_1']"
Can you provide the count of macs?,"['stair', 'stair_1']"
Can you provide the count of macs?,"['toilet', 'toilet_1']"
Can you provide the count of macs?,"['towel', 'towel_1']"
Can you provide the count of macs?,"['towel', 'towel_2']"
Can you provide the count of macs?,"['towel', 'towel_3']"
Can you provide the count of macs?,"['towel', 'towel_4']"
Do you know how many macs exist?,"['alseda', 'alseda_1']"
Do you know how many macs exist?,"['alseda', 'alseda_2']"
Do you know how many macs exist?,"['alu chair', 'alu chair_1']"
Do you know how many macs exist?,"['aspen tree', 'aspen tree_1']"
Do you know how many macs exist?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
Do you know how many macs exist?,"['bathroom door', 'bathroom door_1']"
Do you know how many macs exist?,"['bedroom door', 'bedroom door_1']"
Do you know how many macs exist?,"['bedside table', 'bedside table_1']"
Do you know how many macs exist?,"['courtyard door', 'courtyard door_1']"
Do you know how many macs exist?,"['courtyard door', 'courtyard door_2']"
Do you know how many macs exist?,"['courtyard door', 'courtyard door_3']"
Do you know how many macs exist?,"['courtyard stair', 'courtyard stair_1']"
Do you know how many macs exist?,"['hemnes drawer', 'hemnes drawer_1']"
Do you know how many macs exist?,"['hemnes drawer', 'hemnes drawer_2']"
Do you know how many macs exist?,"['hemnes shelf', 'hemnes shelf_1']"
Do you know how many macs exist?,"['ikea superfront', 'ikea superfront_1']"
Do you know how many macs exist?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
Do you know how many macs exist?,"['kitchen', 'kitchen_1']"
Do you know how many macs exist?,"['kitchen accessory', 'kitchen accessory_1']"
Do you know how many macs exist?,"['kitchen hood', 'kitchen hood_1']"
Do you know how many macs exist?,"['knod', 'knod_1']"
Do you know how many macs exist?,"['knod', 'knod_2']"
Do you know how many macs exist?,"['low round table', 'low round table_1']"
Do you know how many macs exist?,"['mac keyboard', 'mac keyboard_1']"
Do you know how many macs exist?,"['mac mouse', 'mac mouse_1']"
Do you know how many macs exist?,"['mirror', 'mirror_1']"
Do you know how many macs exist?,"['relax room door', 'relax room door_1']"
Do you know how many macs exist?,"['selia', 'selia_1']"
Do you know how many macs exist?,"['selia', 'selia_2']"
Do you know how many macs exist?,"['shower', 'shower_1']"
Do you know how many macs exist?,"['stair', 'stair_1']"
Do you know how many macs exist?,"['toilet', 'toilet_1']"
Do you know how many macs exist?,"['towel', 'towel_1']"
Do you know how many macs exist?,"['towel', 'towel_2']"
Do you know how many macs exist?,"['towel', 'towel_3']"
Do you know how many macs exist?,"['towel', 'towel_4']"
What's the number of macs present?,"['alseda', 'alseda_1']"
What's the number of macs present?,"['alseda', 'alseda_2']"
What's the number of macs present?,"['alu chair', 'alu chair_1']"
What's the number of macs present?,"['aspen tree', 'aspen tree_1']"
What's the number of macs present?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
What's the number of macs present?,"['bathroom door', 'bathroom door_1']"
What's the number of macs present?,"['bedroom door', 'bedroom door_1']"
What's the number of macs present?,"['bedside table', 'bedside table_1']"
What's the number of macs present?,"['courtyard door', 'courtyard door_1']"
What's the number of macs present?,"['courtyard door', 'courtyard door_2']"
What's the number of macs present?,"['courtyard door', 'courtyard door_3']"
What's the number of macs present?,"['courtyard stair', 'courtyard stair_1']"
What's the number of macs present?,"['hemnes drawer', 'hemnes drawer_1']"
What's the number of macs present?,"['hemnes drawer', 'hemnes drawer_2']"
What's the number of macs present?,"['hemnes shelf', 'hemnes shelf_1']"
What's the number of macs present?,"['ikea superfront', 'ikea superfront_1']"
What's the number of macs present?,"['ikea superfront mirror', 'ikea superfront mirror_1']"
What's the number of macs present?,"['kitchen', 'kitchen_1']"
What's the number of macs present?,"['kitchen accessory', 'kitchen accessory_1']"
What's the number of macs present?,"['kitchen hood', 'kitchen hood_1']"
What's the number of macs present?,"['knod', 'knod_1']"
What's the number of macs present?,"['knod', 'knod_2']"
What's the number of macs present?,"['low round table', 'low round table_1']"
What's the number of macs present?,"['mac keyboard', 'mac keyboard_1']"
What's the number of macs present?,"['mac mouse', 'mac mouse_1']"
What's the number of macs present?,"['mirror', 'mirror_1']"
What's the number of macs present?,"['relax room door', 'relax room door_1']"
What's the number of macs present?,"['selia', 'selia_1']"
What's the number of macs present?,"['selia', 'selia_2']"
What's the number of macs present?,"['shower', 'shower_1']"
What's the number of macs present?,"['stair', 'stair_1']"
What's the number of macs present?,"['toilet', 'toilet_1']"
What's the number of macs present?,"['towel', 'towel_1']"
What's the number of macs present?,"['towel', 'towel_2']"
What's the number of macs present?,"['towel', 'towel_3']"
What's the number of macs present?,"['towel', 'towel_4']"
How many mac keyboards are there?,"['alseda', 'alseda_1']"
How many mac keyboards are there?,"['alseda', 'alseda_2']"
How many mac keyboards are there?,"['alu chair', 'alu chair_1']"
How many mac keyboards are there?,"['aspen tree', 'aspen tree_1']"
How many mac keyboards are there?,"['bamboo basket pendant lamp', 'bamboo basket pendant lamp_1']"
