Questions,Negative Retrieved Index
Could you count the number of gates?,"['boat', 'boat_6']"
Could you count the number of gates?,"['crane', 'crane_1']"
Could you count the number of gates?,"['crane', 'crane_2']"
Could you count the number of gates?,"['crane', 'crane_3']"
Could you count the number of gates?,"['high roof house', 'high roof house_1']"
Could you count the number of gates?,"['small house', 'small house_1']"
Could you count the number of gates?,"['small house', 'small house_2']"
Could you count the number of gates?,"['small house', 'small house_3']"
Could you count the number of gates?,"['small house', 'small house_4']"
Could you count the number of gates?,"['small house', 'small house_5']"
Could you count the number of gates?,"['storehouse', 'storehouse_1']"
Could you count the number of gates?,"['storehouse', 'storehouse_2']"
Could you count the number of gates?,"['storehouse', 'storehouse_3']"
Could you count the number of gates?,"['straw roof house', 'straw roof house_1']"
Could you count the number of gates?,"['straw roof house', 'straw roof house_2']"
Could you count the number of gates?,"['straw roof house', 'straw roof house_3']"
What's the total quantity of gates?,"['barracks', 'barracks_1']"
What's the total quantity of gates?,"['barracks', 'barracks_2']"
What's the total quantity of gates?,"['big house', 'big house_1']"
What's the total quantity of gates?,"['big house', 'big house_2']"
What's the total quantity of gates?,"['big house', 'big house_3']"
What's the total quantity of gates?,"['big house', 'big house_4']"
What's the total quantity of gates?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the total quantity of gates?,"['boat', 'boat_1']"
What's the total quantity of gates?,"['boat', 'boat_2']"
What's the total quantity of gates?,"['boat', 'boat_3']"
What's the total quantity of gates?,"['boat', 'boat_4']"
What's the total quantity of gates?,"['boat', 'boat_5']"
What's the total quantity of gates?,"['boat', 'boat_6']"
What's the total quantity of gates?,"['crane', 'crane_1']"
What's the total quantity of gates?,"['crane', 'crane_2']"
What's the total quantity of gates?,"['crane', 'crane_3']"
What's the total quantity of gates?,"['high roof house', 'high roof house_1']"
What's the total quantity of gates?,"['small house', 'small house_1']"
What's the total quantity of gates?,"['small house', 'small house_2']"
What's the total quantity of gates?,"['small house', 'small house_3']"
What's the total quantity of gates?,"['small house', 'small house_4']"
What's the total quantity of gates?,"['small house', 'small house_5']"
What's the total quantity of gates?,"['storehouse', 'storehouse_1']"
What's the total quantity of gates?,"['storehouse', 'storehouse_2']"
What's the total quantity of gates?,"['storehouse', 'storehouse_3']"
What's the total quantity of gates?,"['straw roof house', 'straw roof house_1']"
What's the total quantity of gates?,"['straw roof house', 'straw roof house_2']"
What's the total quantity of gates?,"['straw roof house', 'straw roof house_3']"
Can you provide the count of gates?,"['barracks', 'barracks_1']"
Can you provide the count of gates?,"['barracks', 'barracks_2']"
Can you provide the count of gates?,"['big house', 'big house_1']"
Can you provide the count of gates?,"['big house', 'big house_2']"
Can you provide the count of gates?,"['big house', 'big house_3']"
Can you provide the count of gates?,"['big house', 'big house_4']"
Can you provide the count of gates?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can you provide the count of gates?,"['boat', 'boat_1']"
Can you provide the count of gates?,"['boat', 'boat_2']"
Can you provide the count of gates?,"['boat', 'boat_3']"
Can you provide the count of gates?,"['boat', 'boat_4']"
Can you provide the count of gates?,"['boat', 'boat_5']"
Can you provide the count of gates?,"['boat', 'boat_6']"
Can you provide the count of gates?,"['crane', 'crane_1']"
Can you provide the count of gates?,"['crane', 'crane_2']"
Can you provide the count of gates?,"['crane', 'crane_3']"
Can you provide the count of gates?,"['high roof house', 'high roof house_1']"
Can you provide the count of gates?,"['small house', 'small house_1']"
Can you provide the count of gates?,"['small house', 'small house_2']"
Can you provide the count of gates?,"['small house', 'small house_3']"
Can you provide the count of gates?,"['small house', 'small house_4']"
Can you provide the count of gates?,"['small house', 'small house_5']"
Can you provide the count of gates?,"['storehouse', 'storehouse_1']"
Can you provide the count of gates?,"['storehouse', 'storehouse_2']"
Can you provide the count of gates?,"['storehouse', 'storehouse_3']"
Can you provide the count of gates?,"['straw roof house', 'straw roof house_1']"
Can you provide the count of gates?,"['straw roof house', 'straw roof house_2']"
Can you provide the count of gates?,"['straw roof house', 'straw roof house_3']"
Do you know how many gates exist?,"['barracks', 'barracks_1']"
Do you know how many gates exist?,"['barracks', 'barracks_2']"
Do you know how many gates exist?,"['big house', 'big house_1']"
Do you know how many gates exist?,"['big house', 'big house_2']"
Do you know how many gates exist?,"['big house', 'big house_3']"
Do you know how many gates exist?,"['big house', 'big house_4']"
Do you know how many gates exist?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Do you know how many gates exist?,"['boat', 'boat_1']"
Do you know how many gates exist?,"['boat', 'boat_2']"
Do you know how many gates exist?,"['boat', 'boat_3']"
Do you know how many gates exist?,"['boat', 'boat_4']"
Do you know how many gates exist?,"['boat', 'boat_5']"
Do you know how many gates exist?,"['boat', 'boat_6']"
Do you know how many gates exist?,"['crane', 'crane_1']"
Do you know how many gates exist?,"['crane', 'crane_2']"
Do you know how many gates exist?,"['crane', 'crane_3']"
Do you know how many gates exist?,"['high roof house', 'high roof house_1']"
Do you know how many gates exist?,"['small house', 'small house_1']"
Do you know how many gates exist?,"['small house', 'small house_2']"
Do you know how many gates exist?,"['small house', 'small house_3']"
Do you know how many gates exist?,"['small house', 'small house_4']"
Do you know how many gates exist?,"['small house', 'small house_5']"
Do you know how many gates exist?,"['storehouse', 'storehouse_1']"
Do you know how many gates exist?,"['storehouse', 'storehouse_2']"
Do you know how many gates exist?,"['storehouse', 'storehouse_3']"
Do you know how many gates exist?,"['straw roof house', 'straw roof house_1']"
Do you know how many gates exist?,"['straw roof house', 'straw roof house_2']"
Do you know how many gates exist?,"['straw roof house', 'straw roof house_3']"
What's the number of gates present?,"['barracks', 'barracks_1']"
What's the number of gates present?,"['barracks', 'barracks_2']"
What's the number of gates present?,"['big house', 'big house_1']"
What's the number of gates present?,"['big house', 'big house_2']"
What's the number of gates present?,"['big house', 'big house_3']"
What's the number of gates present?,"['big house', 'big house_4']"
What's the number of gates present?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the number of gates present?,"['boat', 'boat_1']"
What's the number of gates present?,"['boat', 'boat_2']"
What's the number of gates present?,"['boat', 'boat_3']"
What's the number of gates present?,"['boat', 'boat_4']"
What's the number of gates present?,"['boat', 'boat_5']"
What's the number of gates present?,"['boat', 'boat_6']"
What's the number of gates present?,"['crane', 'crane_1']"
What's the number of gates present?,"['crane', 'crane_2']"
What's the number of gates present?,"['crane', 'crane_3']"
What's the number of gates present?,"['high roof house', 'high roof house_1']"
What's the number of gates present?,"['small house', 'small house_1']"
What's the number of gates present?,"['small house', 'small house_2']"
What's the number of gates present?,"['small house', 'small house_3']"
What's the number of gates present?,"['small house', 'small house_4']"
What's the number of gates present?,"['small house', 'small house_5']"
What's the number of gates present?,"['storehouse', 'storehouse_1']"
What's the number of gates present?,"['storehouse', 'storehouse_2']"
What's the number of gates present?,"['storehouse', 'storehouse_3']"
What's the number of gates present?,"['straw roof house', 'straw roof house_1']"
What's the number of gates present?,"['straw roof house', 'straw roof house_2']"
What's the number of gates present?,"['straw roof house', 'straw roof house_3']"
How many high roof houses are there?,"['barracks', 'barracks_1']"
How many high roof houses are there?,"['barracks', 'barracks_2']"
How many high roof houses are there?,"['big house', 'big house_1']"
How many high roof houses are there?,"['big house', 'big house_2']"
How many high roof houses are there?,"['big house', 'big house_3']"
How many high roof houses are there?,"['big house', 'big house_4']"
How many high roof houses are there?,"[""blacksmith's house"", ""blacksmith's house_1""]"
How many high roof houses are there?,"['boat', 'boat_1']"
How many high roof houses are there?,"['boat', 'boat_2']"
How many high roof houses are there?,"['boat', 'boat_3']"
How many high roof houses are there?,"['boat', 'boat_4']"
How many high roof houses are there?,"['boat', 'boat_5']"
How many high roof houses are there?,"['boat', 'boat_6']"
How many high roof houses are there?,"['crane', 'crane_1']"
How many high roof houses are there?,"['crane', 'crane_2']"
How many high roof houses are there?,"['crane', 'crane_3']"
How many high roof houses are there?,"['gate', 'gate_1']"
How many high roof houses are there?,"['gate', 'gate_2']"
How many high roof houses are there?,"['small house', 'small house_1']"
How many high roof houses are there?,"['small house', 'small house_2']"
How many high roof houses are there?,"['small house', 'small house_3']"
How many high roof houses are there?,"['small house', 'small house_4']"
How many high roof houses are there?,"['small house', 'small house_5']"
How many high roof houses are there?,"['storehouse', 'storehouse_1']"
How many high roof houses are there?,"['storehouse', 'storehouse_2']"
How many high roof houses are there?,"['storehouse', 'storehouse_3']"
How many high roof houses are there?,"['straw roof house', 'straw roof house_1']"
How many high roof houses are there?,"['straw roof house', 'straw roof house_2']"
How many high roof houses are there?,"['straw roof house', 'straw roof house_3']"
Could you count the number of high roof houses?,"['barracks', 'barracks_1']"
Could you count the number of high roof houses?,"['barracks', 'barracks_2']"
Could you count the number of high roof houses?,"['big house', 'big house_1']"
Could you count the number of high roof houses?,"['big house', 'big house_2']"
Could you count the number of high roof houses?,"['big house', 'big house_3']"
Could you count the number of high roof houses?,"['big house', 'big house_4']"
Could you count the number of high roof houses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Could you count the number of high roof houses?,"['boat', 'boat_1']"
Could you count the number of high roof houses?,"['boat', 'boat_2']"
Could you count the number of high roof houses?,"['boat', 'boat_3']"
Could you count the number of high roof houses?,"['boat', 'boat_4']"
Could you count the number of high roof houses?,"['boat', 'boat_5']"
Could you count the number of high roof houses?,"['boat', 'boat_6']"
Could you count the number of high roof houses?,"['crane', 'crane_1']"
Could you count the number of high roof houses?,"['crane', 'crane_2']"
Could you count the number of high roof houses?,"['crane', 'crane_3']"
Could you count the number of high roof houses?,"['gate', 'gate_1']"
Could you count the number of high roof houses?,"['gate', 'gate_2']"
Could you count the number of high roof houses?,"['small house', 'small house_1']"
Could you count the number of high roof houses?,"['small house', 'small house_2']"
Could you count the number of high roof houses?,"['small house', 'small house_3']"
Could you count the number of high roof houses?,"['small house', 'small house_4']"
Could you count the number of high roof houses?,"['small house', 'small house_5']"
Could you count the number of high roof houses?,"['storehouse', 'storehouse_1']"
Could you count the number of high roof houses?,"['storehouse', 'storehouse_2']"
Could you count the number of high roof houses?,"['storehouse', 'storehouse_3']"
Could you count the number of high roof houses?,"['straw roof house', 'straw roof house_1']"
Could you count the number of high roof houses?,"['straw roof house', 'straw roof house_2']"
Could you count the number of high roof houses?,"['straw roof house', 'straw roof house_3']"
What's the total quantity of high roof houses?,"['barracks', 'barracks_1']"
What's the total quantity of high roof houses?,"['barracks', 'barracks_2']"
What's the total quantity of high roof houses?,"['big house', 'big house_1']"
What's the total quantity of high roof houses?,"['big house', 'big house_2']"
What's the total quantity of high roof houses?,"['big house', 'big house_3']"
What's the total quantity of high roof houses?,"['big house', 'big house_4']"
What's the total quantity of high roof houses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the total quantity of high roof houses?,"['boat', 'boat_1']"
What's the total quantity of high roof houses?,"['boat', 'boat_2']"
What's the total quantity of high roof houses?,"['boat', 'boat_3']"
What's the total quantity of high roof houses?,"['boat', 'boat_4']"
What's the total quantity of high roof houses?,"['boat', 'boat_5']"
What's the total quantity of high roof houses?,"['boat', 'boat_6']"
What's the total quantity of high roof houses?,"['crane', 'crane_1']"
What's the total quantity of high roof houses?,"['crane', 'crane_2']"
What's the total quantity of high roof houses?,"['crane', 'crane_3']"
What's the total quantity of high roof houses?,"['gate', 'gate_1']"
What's the total quantity of high roof houses?,"['gate', 'gate_2']"
What's the total quantity of high roof houses?,"['small house', 'small house_1']"
What's the total quantity of high roof houses?,"['small house', 'small house_2']"
What's the total quantity of high roof houses?,"['small house', 'small house_3']"
What's the total quantity of high roof houses?,"['small house', 'small house_4']"
What's the total quantity of high roof houses?,"['small house', 'small house_5']"
What's the total quantity of high roof houses?,"['storehouse', 'storehouse_1']"
What's the total quantity of high roof houses?,"['storehouse', 'storehouse_2']"
What's the total quantity of high roof houses?,"['storehouse', 'storehouse_3']"
What's the total quantity of high roof houses?,"['straw roof house', 'straw roof house_1']"
What's the total quantity of high roof houses?,"['straw roof house', 'straw roof house_2']"
What's the total quantity of high roof houses?,"['straw roof house', 'straw roof house_3']"
Can you provide the count of high roof houses?,"['barracks', 'barracks_1']"
Can you provide the count of high roof houses?,"['barracks', 'barracks_2']"
Can you provide the count of high roof houses?,"['big house', 'big house_1']"
Can you provide the count of high roof houses?,"['big house', 'big house_2']"
Can you provide the count of high roof houses?,"['big house', 'big house_3']"
Can you provide the count of high roof houses?,"['big house', 'big house_4']"
Can you provide the count of high roof houses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can you provide the count of high roof houses?,"['boat', 'boat_1']"
Can you provide the count of high roof houses?,"['boat', 'boat_2']"
Can you provide the count of high roof houses?,"['boat', 'boat_3']"
Can you provide the count of high roof houses?,"['boat', 'boat_4']"
Can you provide the count of high roof houses?,"['boat', 'boat_5']"
Can you provide the count of high roof houses?,"['boat', 'boat_6']"
Can you provide the count of high roof houses?,"['crane', 'crane_1']"
Can you provide the count of high roof houses?,"['crane', 'crane_2']"
Can you provide the count of high roof houses?,"['crane', 'crane_3']"
Can you provide the count of high roof houses?,"['gate', 'gate_1']"
Can you provide the count of high roof houses?,"['gate', 'gate_2']"
Can you provide the count of high roof houses?,"['small house', 'small house_1']"
Can you provide the count of high roof houses?,"['small house', 'small house_2']"
Can you provide the count of high roof houses?,"['small house', 'small house_3']"
Can you provide the count of high roof houses?,"['small house', 'small house_4']"
Can you provide the count of high roof houses?,"['small house', 'small house_5']"
Can you provide the count of high roof houses?,"['storehouse', 'storehouse_1']"
Can you provide the count of high roof houses?,"['storehouse', 'storehouse_2']"
Can you provide the count of high roof houses?,"['storehouse', 'storehouse_3']"
Can you provide the count of high roof houses?,"['straw roof house', 'straw roof house_1']"
Can you provide the count of high roof houses?,"['straw roof house', 'straw roof house_2']"
Can you provide the count of high roof houses?,"['straw roof house', 'straw roof house_3']"
Do you know how many high roof houses exist?,"['barracks', 'barracks_1']"
Do you know how many high roof houses exist?,"['barracks', 'barracks_2']"
Do you know how many high roof houses exist?,"['big house', 'big house_1']"
Do you know how many high roof houses exist?,"['big house', 'big house_2']"
Do you know how many high roof houses exist?,"['big house', 'big house_3']"
Do you know how many high roof houses exist?,"['big house', 'big house_4']"
Do you know how many high roof houses exist?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Do you know how many high roof houses exist?,"['boat', 'boat_1']"
Do you know how many high roof houses exist?,"['boat', 'boat_2']"
Do you know how many high roof houses exist?,"['boat', 'boat_3']"
Do you know how many high roof houses exist?,"['boat', 'boat_4']"
Do you know how many high roof houses exist?,"['boat', 'boat_5']"
Do you know how many high roof houses exist?,"['boat', 'boat_6']"
Do you know how many high roof houses exist?,"['crane', 'crane_1']"
Do you know how many high roof houses exist?,"['crane', 'crane_2']"
Do you know how many high roof houses exist?,"['crane', 'crane_3']"
Do you know how many high roof houses exist?,"['gate', 'gate_1']"
Do you know how many high roof houses exist?,"['gate', 'gate_2']"
Do you know how many high roof houses exist?,"['small house', 'small house_1']"
Do you know how many high roof houses exist?,"['small house', 'small house_2']"
Do you know how many high roof houses exist?,"['small house', 'small house_3']"
Do you know how many high roof houses exist?,"['small house', 'small house_4']"
Do you know how many high roof houses exist?,"['small house', 'small house_5']"
Do you know how many high roof houses exist?,"['storehouse', 'storehouse_1']"
Do you know how many high roof houses exist?,"['storehouse', 'storehouse_2']"
Do you know how many high roof houses exist?,"['storehouse', 'storehouse_3']"
Do you know how many high roof houses exist?,"['straw roof house', 'straw roof house_1']"
Do you know how many high roof houses exist?,"['straw roof house', 'straw roof house_2']"
Do you know how many high roof houses exist?,"['straw roof house', 'straw roof house_3']"
What's the number of high roof houses present?,"['barracks', 'barracks_1']"
What's the number of high roof houses present?,"['barracks', 'barracks_2']"
What's the number of high roof houses present?,"['big house', 'big house_1']"
What's the number of high roof houses present?,"['big house', 'big house_2']"
What's the number of high roof houses present?,"['big house', 'big house_3']"
What's the number of high roof houses present?,"['big house', 'big house_4']"
What's the number of high roof houses present?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the number of high roof houses present?,"['boat', 'boat_1']"
What's the number of high roof houses present?,"['boat', 'boat_2']"
What's the number of high roof houses present?,"['boat', 'boat_3']"
What's the number of high roof houses present?,"['boat', 'boat_4']"
What's the number of high roof houses present?,"['boat', 'boat_5']"
What's the number of high roof houses present?,"['boat', 'boat_6']"
What's the number of high roof houses present?,"['crane', 'crane_1']"
What's the number of high roof houses present?,"['crane', 'crane_2']"
What's the number of high roof houses present?,"['crane', 'crane_3']"
What's the number of high roof houses present?,"['gate', 'gate_1']"
What's the number of high roof houses present?,"['gate', 'gate_2']"
What's the number of high roof houses present?,"['small house', 'small house_1']"
What's the number of high roof houses present?,"['small house', 'small house_2']"
What's the number of high roof houses present?,"['small house', 'small house_3']"
What's the number of high roof houses present?,"['small house', 'small house_4']"
What's the number of high roof houses present?,"['small house', 'small house_5']"
What's the number of high roof houses present?,"['storehouse', 'storehouse_1']"
What's the number of high roof houses present?,"['storehouse', 'storehouse_2']"
What's the number of high roof houses present?,"['storehouse', 'storehouse_3']"
What's the number of high roof houses present?,"['straw roof house', 'straw roof house_1']"
What's the number of high roof houses present?,"['straw roof house', 'straw roof house_2']"
What's the number of high roof houses present?,"['straw roof house', 'straw roof house_3']"
How many small houses are there?,"['barracks', 'barracks_1']"
How many small houses are there?,"['barracks', 'barracks_2']"
How many small houses are there?,"['big house', 'big house_1']"
How many small houses are there?,"['big house', 'big house_2']"
How many small houses are there?,"['big house', 'big house_3']"
How many small houses are there?,"['big house', 'big house_4']"
How many small houses are there?,"[""blacksmith's house"", ""blacksmith's house_1""]"
How many small houses are there?,"['boat', 'boat_1']"
How many small houses are there?,"['boat', 'boat_2']"
How many small houses are there?,"['boat', 'boat_3']"
How many small houses are there?,"['boat', 'boat_4']"
How many small houses are there?,"['boat', 'boat_5']"
How many small houses are there?,"['boat', 'boat_6']"
How many small houses are there?,"['crane', 'crane_1']"
How many small houses are there?,"['crane', 'crane_2']"
How many small houses are there?,"['crane', 'crane_3']"
How many small houses are there?,"['gate', 'gate_1']"
How many small houses are there?,"['gate', 'gate_2']"
How many small houses are there?,"['high roof house', 'high roof house_1']"
How many small houses are there?,"['storehouse', 'storehouse_1']"
How many small houses are there?,"['storehouse', 'storehouse_2']"
How many small houses are there?,"['storehouse', 'storehouse_3']"
How many small houses are there?,"['straw roof house', 'straw roof house_1']"
How many small houses are there?,"['straw roof house', 'straw roof house_2']"
How many small houses are there?,"['straw roof house', 'straw roof house_3']"
Could you count the number of small houses?,"['barracks', 'barracks_1']"
Could you count the number of small houses?,"['barracks', 'barracks_2']"
Could you count the number of small houses?,"['big house', 'big house_1']"
Could you count the number of small houses?,"['big house', 'big house_2']"
Could you count the number of small houses?,"['big house', 'big house_3']"
Could you count the number of small houses?,"['big house', 'big house_4']"
Could you count the number of small houses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Could you count the number of small houses?,"['boat', 'boat_1']"
Could you count the number of small houses?,"['boat', 'boat_2']"
Could you count the number of small houses?,"['boat', 'boat_3']"
Could you count the number of small houses?,"['boat', 'boat_4']"
Could you count the number of small houses?,"['boat', 'boat_5']"
Could you count the number of small houses?,"['boat', 'boat_6']"
Could you count the number of small houses?,"['crane', 'crane_1']"
Could you count the number of small houses?,"['crane', 'crane_2']"
Could you count the number of small houses?,"['crane', 'crane_3']"
Could you count the number of small houses?,"['gate', 'gate_1']"
Could you count the number of small houses?,"['gate', 'gate_2']"
Could you count the number of small houses?,"['high roof house', 'high roof house_1']"
Could you count the number of small houses?,"['storehouse', 'storehouse_1']"
Could you count the number of small houses?,"['storehouse', 'storehouse_2']"
Could you count the number of small houses?,"['storehouse', 'storehouse_3']"
Could you count the number of small houses?,"['straw roof house', 'straw roof house_1']"
Could you count the number of small houses?,"['straw roof house', 'straw roof house_2']"
Could you count the number of small houses?,"['straw roof house', 'straw roof house_3']"
What's the total quantity of small houses?,"['barracks', 'barracks_1']"
What's the total quantity of small houses?,"['barracks', 'barracks_2']"
What's the total quantity of small houses?,"['big house', 'big house_1']"
What's the total quantity of small houses?,"['big house', 'big house_2']"
What's the total quantity of small houses?,"['big house', 'big house_3']"
What's the total quantity of small houses?,"['big house', 'big house_4']"
What's the total quantity of small houses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the total quantity of small houses?,"['boat', 'boat_1']"
What's the total quantity of small houses?,"['boat', 'boat_2']"
What's the total quantity of small houses?,"['boat', 'boat_3']"
What's the total quantity of small houses?,"['boat', 'boat_4']"
What's the total quantity of small houses?,"['boat', 'boat_5']"
What's the total quantity of small houses?,"['boat', 'boat_6']"
What's the total quantity of small houses?,"['crane', 'crane_1']"
What's the total quantity of small houses?,"['crane', 'crane_2']"
What's the total quantity of small houses?,"['crane', 'crane_3']"
What's the total quantity of small houses?,"['gate', 'gate_1']"
What's the total quantity of small houses?,"['gate', 'gate_2']"
What's the total quantity of small houses?,"['high roof house', 'high roof house_1']"
What's the total quantity of small houses?,"['storehouse', 'storehouse_1']"
What's the total quantity of small houses?,"['storehouse', 'storehouse_2']"
What's the total quantity of small houses?,"['storehouse', 'storehouse_3']"
What's the total quantity of small houses?,"['straw roof house', 'straw roof house_1']"
What's the total quantity of small houses?,"['straw roof house', 'straw roof house_2']"
What's the total quantity of small houses?,"['straw roof house', 'straw roof house_3']"
Can you provide the count of small houses?,"['barracks', 'barracks_1']"
Can you provide the count of small houses?,"['barracks', 'barracks_2']"
Can you provide the count of small houses?,"['big house', 'big house_1']"
Can you provide the count of small houses?,"['big house', 'big house_2']"
Can you provide the count of small houses?,"['big house', 'big house_3']"
Can you provide the count of small houses?,"['big house', 'big house_4']"
Can you provide the count of small houses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Can you provide the count of small houses?,"['boat', 'boat_1']"
Can you provide the count of small houses?,"['boat', 'boat_2']"
Can you provide the count of small houses?,"['boat', 'boat_3']"
Can you provide the count of small houses?,"['boat', 'boat_4']"
Can you provide the count of small houses?,"['boat', 'boat_5']"
Can you provide the count of small houses?,"['boat', 'boat_6']"
Can you provide the count of small houses?,"['crane', 'crane_1']"
Can you provide the count of small houses?,"['crane', 'crane_2']"
Can you provide the count of small houses?,"['crane', 'crane_3']"
Can you provide the count of small houses?,"['gate', 'gate_1']"
Can you provide the count of small houses?,"['gate', 'gate_2']"
Can you provide the count of small houses?,"['high roof house', 'high roof house_1']"
Can you provide the count of small houses?,"['storehouse', 'storehouse_1']"
Can you provide the count of small houses?,"['storehouse', 'storehouse_2']"
Can you provide the count of small houses?,"['storehouse', 'storehouse_3']"
Can you provide the count of small houses?,"['straw roof house', 'straw roof house_1']"
Can you provide the count of small houses?,"['straw roof house', 'straw roof house_2']"
Can you provide the count of small houses?,"['straw roof house', 'straw roof house_3']"
Do you know how many small houses exist?,"['barracks', 'barracks_1']"
Do you know how many small houses exist?,"['barracks', 'barracks_2']"
Do you know how many small houses exist?,"['big house', 'big house_1']"
Do you know how many small houses exist?,"['big house', 'big house_2']"
Do you know how many small houses exist?,"['big house', 'big house_3']"
Do you know how many small houses exist?,"['big house', 'big house_4']"
Do you know how many small houses exist?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Do you know how many small houses exist?,"['boat', 'boat_1']"
Do you know how many small houses exist?,"['boat', 'boat_2']"
Do you know how many small houses exist?,"['boat', 'boat_3']"
Do you know how many small houses exist?,"['boat', 'boat_4']"
Do you know how many small houses exist?,"['boat', 'boat_5']"
Do you know how many small houses exist?,"['boat', 'boat_6']"
Do you know how many small houses exist?,"['crane', 'crane_1']"
Do you know how many small houses exist?,"['crane', 'crane_2']"
Do you know how many small houses exist?,"['crane', 'crane_3']"
Do you know how many small houses exist?,"['gate', 'gate_1']"
Do you know how many small houses exist?,"['gate', 'gate_2']"
Do you know how many small houses exist?,"['high roof house', 'high roof house_1']"
Do you know how many small houses exist?,"['storehouse', 'storehouse_1']"
Do you know how many small houses exist?,"['storehouse', 'storehouse_2']"
Do you know how many small houses exist?,"['storehouse', 'storehouse_3']"
Do you know how many small houses exist?,"['straw roof house', 'straw roof house_1']"
Do you know how many small houses exist?,"['straw roof house', 'straw roof house_2']"
Do you know how many small houses exist?,"['straw roof house', 'straw roof house_3']"
What's the number of small houses present?,"['barracks', 'barracks_1']"
What's the number of small houses present?,"['barracks', 'barracks_2']"
What's the number of small houses present?,"['big house', 'big house_1']"
What's the number of small houses present?,"['big house', 'big house_2']"
What's the number of small houses present?,"['big house', 'big house_3']"
What's the number of small houses present?,"['big house', 'big house_4']"
What's the number of small houses present?,"[""blacksmith's house"", ""blacksmith's house_1""]"
What's the number of small houses present?,"['boat', 'boat_1']"
What's the number of small houses present?,"['boat', 'boat_2']"
What's the number of small houses present?,"['boat', 'boat_3']"
What's the number of small houses present?,"['boat', 'boat_4']"
What's the number of small houses present?,"['boat', 'boat_5']"
What's the number of small houses present?,"['boat', 'boat_6']"
What's the number of small houses present?,"['crane', 'crane_1']"
What's the number of small houses present?,"['crane', 'crane_2']"
What's the number of small houses present?,"['crane', 'crane_3']"
What's the number of small houses present?,"['gate', 'gate_1']"
What's the number of small houses present?,"['gate', 'gate_2']"
What's the number of small houses present?,"['high roof house', 'high roof house_1']"
What's the number of small houses present?,"['storehouse', 'storehouse_1']"
What's the number of small houses present?,"['storehouse', 'storehouse_2']"
What's the number of small houses present?,"['storehouse', 'storehouse_3']"
What's the number of small houses present?,"['straw roof house', 'straw roof house_1']"
What's the number of small houses present?,"['straw roof house', 'straw roof house_2']"
What's the number of small houses present?,"['straw roof house', 'straw roof house_3']"
How many small houses are there?,"['barracks', 'barracks_1']"
How many small houses are there?,"['barracks', 'barracks_2']"
How many small houses are there?,"['big house', 'big house_1']"
How many small houses are there?,"['big house', 'big house_2']"
How many small houses are there?,"['big house', 'big house_3']"
How many small houses are there?,"['big house', 'big house_4']"
How many small houses are there?,"[""blacksmith's house"", ""blacksmith's house_1""]"
How many small houses are there?,"['boat', 'boat_1']"
How many small houses are there?,"['boat', 'boat_2']"
How many small houses are there?,"['boat', 'boat_3']"
How many small houses are there?,"['boat', 'boat_4']"
How many small houses are there?,"['boat', 'boat_5']"
How many small houses are there?,"['boat', 'boat_6']"
How many small houses are there?,"['crane', 'crane_1']"
How many small houses are there?,"['crane', 'crane_2']"
How many small houses are there?,"['crane', 'crane_3']"
How many small houses are there?,"['gate', 'gate_1']"
How many small houses are there?,"['gate', 'gate_2']"
How many small houses are there?,"['high roof house', 'high roof house_1']"
How many small houses are there?,"['storehouse', 'storehouse_1']"
How many small houses are there?,"['storehouse', 'storehouse_2']"
How many small houses are there?,"['storehouse', 'storehouse_3']"
How many small houses are there?,"['straw roof house', 'straw roof house_1']"
How many small houses are there?,"['straw roof house', 'straw roof house_2']"
How many small houses are there?,"['straw roof house', 'straw roof house_3']"
Could you count the number of small houses?,"['barracks', 'barracks_1']"
Could you count the number of small houses?,"['barracks', 'barracks_2']"
Could you count the number of small houses?,"['big house', 'big house_1']"
Could you count the number of small houses?,"['big house', 'big house_2']"
Could you count the number of small houses?,"['big house', 'big house_3']"
Could you count the number of small houses?,"['big house', 'big house_4']"
Could you count the number of small houses?,"[""blacksmith's house"", ""blacksmith's house_1""]"
Could you count the number of small houses?,"['boat', 'boat_1']"
Could you count the number of small houses?,"['boat', 'boat_2']"
Could you count the number of small houses?,"['boat', 'boat_3']"
Could you count the number of small houses?,"['boat', 'boat_4']"
Could you count the number of small houses?,"['boat', 'boat_5']"
Could you count the number of small houses?,"['boat', 'boat_6']"
Could you count the number of small houses?,"['crane', 'crane_1']"
Could you count the number of small houses?,"['crane', 'crane_2']"
Could you count the number of small houses?,"['crane', 'crane_3']"
Could you count the number of small houses?,"['gate', 'gate_1']"
Could you count the number of small houses?,"['gate', 'gate_2']"
Could you count the number of small houses?,"['high roof house', 'high roof house_1']"
Could you count the number of small houses?,"['storehouse', 'storehouse_1']"
