Questions,Negative Retrieved Index
What's the number of sidetables present?,"['sale poster', 'sale poster_1']"
What's the number of sidetables present?,"['small shelf', 'small shelf_1']"
What's the number of sidetables present?,"['small shelf', 'small shelf_2']"
What's the number of sidetables present?,"['small shelf', 'small shelf_3']"
What's the number of sidetables present?,"['small shelf', 'small shelf_4']"
What's the number of sidetables present?,"['vending machine', 'vending machine_1']"
What's the number of sidetables present?,"['vending machine', 'vending machine_2']"
What's the number of sidetables present?,"['water bottle', 'water bottle_1']"
What's the number of sidetables present?,"['water bottle', 'water bottle_2']"
What's the number of sidetables present?,"['water bottle', 'water bottle_3']"
What's the number of sidetables present?,"['water bottle', 'water bottle_4']"
What's the number of sidetables present?,"['welcome signboard', 'welcome signboard_1']"
What's the number of sidetables present?,"['white chocolate', 'white chocolate_1']"
What's the number of sidetables present?,"['white chocolate', 'white chocolate_2']"
What's the number of sidetables present?,"['yellow chocolate', 'yellow chocolate_1']"
What's the number of sidetables present?,"['yellow chocolate', 'yellow chocolate_2']"
How many small shelfs are there?,"['brown chocolate', 'brown chocolate_1']"
How many small shelfs are there?,"['brown chocolate', 'brown chocolate_2']"
How many small shelfs are there?,"['cash register', 'cash register_1']"
How many small shelfs are there?,"['chipbox', 'chipbox_1']"
How many small shelfs are there?,"['chipbox', 'chipbox_2']"
How many small shelfs are there?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
How many small shelfs are there?,"['coffee poster', 'coffee poster_1']"
How many small shelfs are there?,"['counter', 'counter_1']"
How many small shelfs are there?,"['door', 'door_1']"
How many small shelfs are there?,"['door', 'door_2']"
How many small shelfs are there?,"['double door', 'double door_1']"
How many small shelfs are there?,"['double door', 'double door_2']"
How many small shelfs are there?,"['ice cream poster', 'ice cream poster_1']"
How many small shelfs are there?,"['lemon poster', 'lemon poster_1']"
How many small shelfs are there?,"['sale poster', 'sale poster_1']"
How many small shelfs are there?,"['sidetable', 'sidetable_1']"
How many small shelfs are there?,"['sidetable', 'sidetable_2']"
How many small shelfs are there?,"['sidetable', 'sidetable_3']"
How many small shelfs are there?,"['sidetable', 'sidetable_4']"
How many small shelfs are there?,"['vending machine', 'vending machine_1']"
How many small shelfs are there?,"['vending machine', 'vending machine_2']"
How many small shelfs are there?,"['water bottle', 'water bottle_1']"
How many small shelfs are there?,"['water bottle', 'water bottle_2']"
How many small shelfs are there?,"['water bottle', 'water bottle_3']"
How many small shelfs are there?,"['water bottle', 'water bottle_4']"
How many small shelfs are there?,"['welcome signboard', 'welcome signboard_1']"
How many small shelfs are there?,"['white chocolate', 'white chocolate_1']"
How many small shelfs are there?,"['white chocolate', 'white chocolate_2']"
How many small shelfs are there?,"['yellow chocolate', 'yellow chocolate_1']"
How many small shelfs are there?,"['yellow chocolate', 'yellow chocolate_2']"
Could you count the number of small shelfs?,"['brown chocolate', 'brown chocolate_1']"
Could you count the number of small shelfs?,"['brown chocolate', 'brown chocolate_2']"
Could you count the number of small shelfs?,"['cash register', 'cash register_1']"
Could you count the number of small shelfs?,"['chipbox', 'chipbox_1']"
Could you count the number of small shelfs?,"['chipbox', 'chipbox_2']"
Could you count the number of small shelfs?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Could you count the number of small shelfs?,"['coffee poster', 'coffee poster_1']"
Could you count the number of small shelfs?,"['counter', 'counter_1']"
Could you count the number of small shelfs?,"['door', 'door_1']"
Could you count the number of small shelfs?,"['door', 'door_2']"
Could you count the number of small shelfs?,"['double door', 'double door_1']"
Could you count the number of small shelfs?,"['double door', 'double door_2']"
Could you count the number of small shelfs?,"['ice cream poster', 'ice cream poster_1']"
Could you count the number of small shelfs?,"['lemon poster', 'lemon poster_1']"
Could you count the number of small shelfs?,"['sale poster', 'sale poster_1']"
Could you count the number of small shelfs?,"['sidetable', 'sidetable_1']"
Could you count the number of small shelfs?,"['sidetable', 'sidetable_2']"
Could you count the number of small shelfs?,"['sidetable', 'sidetable_3']"
Could you count the number of small shelfs?,"['sidetable', 'sidetable_4']"
Could you count the number of small shelfs?,"['vending machine', 'vending machine_1']"
Could you count the number of small shelfs?,"['vending machine', 'vending machine_2']"
Could you count the number of small shelfs?,"['water bottle', 'water bottle_1']"
Could you count the number of small shelfs?,"['water bottle', 'water bottle_2']"
Could you count the number of small shelfs?,"['water bottle', 'water bottle_3']"
Could you count the number of small shelfs?,"['water bottle', 'water bottle_4']"
Could you count the number of small shelfs?,"['welcome signboard', 'welcome signboard_1']"
Could you count the number of small shelfs?,"['white chocolate', 'white chocolate_1']"
Could you count the number of small shelfs?,"['white chocolate', 'white chocolate_2']"
Could you count the number of small shelfs?,"['yellow chocolate', 'yellow chocolate_1']"
Could you count the number of small shelfs?,"['yellow chocolate', 'yellow chocolate_2']"
What's the total quantity of small shelfs?,"['brown chocolate', 'brown chocolate_1']"
What's the total quantity of small shelfs?,"['brown chocolate', 'brown chocolate_2']"
What's the total quantity of small shelfs?,"['cash register', 'cash register_1']"
What's the total quantity of small shelfs?,"['chipbox', 'chipbox_1']"
What's the total quantity of small shelfs?,"['chipbox', 'chipbox_2']"
What's the total quantity of small shelfs?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What's the total quantity of small shelfs?,"['coffee poster', 'coffee poster_1']"
What's the total quantity of small shelfs?,"['counter', 'counter_1']"
What's the total quantity of small shelfs?,"['door', 'door_1']"
What's the total quantity of small shelfs?,"['door', 'door_2']"
What's the total quantity of small shelfs?,"['double door', 'double door_1']"
What's the total quantity of small shelfs?,"['double door', 'double door_2']"
What's the total quantity of small shelfs?,"['ice cream poster', 'ice cream poster_1']"
What's the total quantity of small shelfs?,"['lemon poster', 'lemon poster_1']"
What's the total quantity of small shelfs?,"['sale poster', 'sale poster_1']"
What's the total quantity of small shelfs?,"['sidetable', 'sidetable_1']"
What's the total quantity of small shelfs?,"['sidetable', 'sidetable_2']"
What's the total quantity of small shelfs?,"['sidetable', 'sidetable_3']"
What's the total quantity of small shelfs?,"['sidetable', 'sidetable_4']"
What's the total quantity of small shelfs?,"['vending machine', 'vending machine_1']"
What's the total quantity of small shelfs?,"['vending machine', 'vending machine_2']"
What's the total quantity of small shelfs?,"['water bottle', 'water bottle_1']"
What's the total quantity of small shelfs?,"['water bottle', 'water bottle_2']"
What's the total quantity of small shelfs?,"['water bottle', 'water bottle_3']"
What's the total quantity of small shelfs?,"['water bottle', 'water bottle_4']"
What's the total quantity of small shelfs?,"['welcome signboard', 'welcome signboard_1']"
What's the total quantity of small shelfs?,"['white chocolate', 'white chocolate_1']"
What's the total quantity of small shelfs?,"['white chocolate', 'white chocolate_2']"
What's the total quantity of small shelfs?,"['yellow chocolate', 'yellow chocolate_1']"
What's the total quantity of small shelfs?,"['yellow chocolate', 'yellow chocolate_2']"
Can you provide the count of small shelfs?,"['brown chocolate', 'brown chocolate_1']"
Can you provide the count of small shelfs?,"['brown chocolate', 'brown chocolate_2']"
Can you provide the count of small shelfs?,"['cash register', 'cash register_1']"
Can you provide the count of small shelfs?,"['chipbox', 'chipbox_1']"
Can you provide the count of small shelfs?,"['chipbox', 'chipbox_2']"
Can you provide the count of small shelfs?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can you provide the count of small shelfs?,"['coffee poster', 'coffee poster_1']"
Can you provide the count of small shelfs?,"['counter', 'counter_1']"
Can you provide the count of small shelfs?,"['door', 'door_1']"
Can you provide the count of small shelfs?,"['door', 'door_2']"
Can you provide the count of small shelfs?,"['double door', 'double door_1']"
Can you provide the count of small shelfs?,"['double door', 'double door_2']"
Can you provide the count of small shelfs?,"['ice cream poster', 'ice cream poster_1']"
Can you provide the count of small shelfs?,"['lemon poster', 'lemon poster_1']"
Can you provide the count of small shelfs?,"['sale poster', 'sale poster_1']"
Can you provide the count of small shelfs?,"['sidetable', 'sidetable_1']"
Can you provide the count of small shelfs?,"['sidetable', 'sidetable_2']"
Can you provide the count of small shelfs?,"['sidetable', 'sidetable_3']"
Can you provide the count of small shelfs?,"['sidetable', 'sidetable_4']"
Can you provide the count of small shelfs?,"['vending machine', 'vending machine_1']"
Can you provide the count of small shelfs?,"['vending machine', 'vending machine_2']"
Can you provide the count of small shelfs?,"['water bottle', 'water bottle_1']"
Can you provide the count of small shelfs?,"['water bottle', 'water bottle_2']"
Can you provide the count of small shelfs?,"['water bottle', 'water bottle_3']"
Can you provide the count of small shelfs?,"['water bottle', 'water bottle_4']"
Can you provide the count of small shelfs?,"['welcome signboard', 'welcome signboard_1']"
Can you provide the count of small shelfs?,"['white chocolate', 'white chocolate_1']"
Can you provide the count of small shelfs?,"['white chocolate', 'white chocolate_2']"
Can you provide the count of small shelfs?,"['yellow chocolate', 'yellow chocolate_1']"
Can you provide the count of small shelfs?,"['yellow chocolate', 'yellow chocolate_2']"
Do you know how many small shelfs exist?,"['brown chocolate', 'brown chocolate_1']"
Do you know how many small shelfs exist?,"['brown chocolate', 'brown chocolate_2']"
Do you know how many small shelfs exist?,"['cash register', 'cash register_1']"
Do you know how many small shelfs exist?,"['chipbox', 'chipbox_1']"
Do you know how many small shelfs exist?,"['chipbox', 'chipbox_2']"
Do you know how many small shelfs exist?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Do you know how many small shelfs exist?,"['coffee poster', 'coffee poster_1']"
Do you know how many small shelfs exist?,"['counter', 'counter_1']"
Do you know how many small shelfs exist?,"['door', 'door_1']"
Do you know how many small shelfs exist?,"['door', 'door_2']"
Do you know how many small shelfs exist?,"['double door', 'double door_1']"
Do you know how many small shelfs exist?,"['double door', 'double door_2']"
Do you know how many small shelfs exist?,"['ice cream poster', 'ice cream poster_1']"
Do you know how many small shelfs exist?,"['lemon poster', 'lemon poster_1']"
Do you know how many small shelfs exist?,"['sale poster', 'sale poster_1']"
Do you know how many small shelfs exist?,"['sidetable', 'sidetable_1']"
Do you know how many small shelfs exist?,"['sidetable', 'sidetable_2']"
Do you know how many small shelfs exist?,"['sidetable', 'sidetable_3']"
Do you know how many small shelfs exist?,"['sidetable', 'sidetable_4']"
Do you know how many small shelfs exist?,"['vending machine', 'vending machine_1']"
Do you know how many small shelfs exist?,"['vending machine', 'vending machine_2']"
Do you know how many small shelfs exist?,"['water bottle', 'water bottle_1']"
Do you know how many small shelfs exist?,"['water bottle', 'water bottle_2']"
Do you know how many small shelfs exist?,"['water bottle', 'water bottle_3']"
Do you know how many small shelfs exist?,"['water bottle', 'water bottle_4']"
Do you know how many small shelfs exist?,"['welcome signboard', 'welcome signboard_1']"
Do you know how many small shelfs exist?,"['white chocolate', 'white chocolate_1']"
Do you know how many small shelfs exist?,"['white chocolate', 'white chocolate_2']"
Do you know how many small shelfs exist?,"['yellow chocolate', 'yellow chocolate_1']"
Do you know how many small shelfs exist?,"['yellow chocolate', 'yellow chocolate_2']"
What's the number of small shelfs present?,"['brown chocolate', 'brown chocolate_1']"
What's the number of small shelfs present?,"['brown chocolate', 'brown chocolate_2']"
What's the number of small shelfs present?,"['cash register', 'cash register_1']"
What's the number of small shelfs present?,"['chipbox', 'chipbox_1']"
What's the number of small shelfs present?,"['chipbox', 'chipbox_2']"
What's the number of small shelfs present?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What's the number of small shelfs present?,"['coffee poster', 'coffee poster_1']"
What's the number of small shelfs present?,"['counter', 'counter_1']"
What's the number of small shelfs present?,"['door', 'door_1']"
What's the number of small shelfs present?,"['door', 'door_2']"
What's the number of small shelfs present?,"['double door', 'double door_1']"
What's the number of small shelfs present?,"['double door', 'double door_2']"
What's the number of small shelfs present?,"['ice cream poster', 'ice cream poster_1']"
What's the number of small shelfs present?,"['lemon poster', 'lemon poster_1']"
What's the number of small shelfs present?,"['sale poster', 'sale poster_1']"
What's the number of small shelfs present?,"['sidetable', 'sidetable_1']"
What's the number of small shelfs present?,"['sidetable', 'sidetable_2']"
What's the number of small shelfs present?,"['sidetable', 'sidetable_3']"
What's the number of small shelfs present?,"['sidetable', 'sidetable_4']"
What's the number of small shelfs present?,"['vending machine', 'vending machine_1']"
What's the number of small shelfs present?,"['vending machine', 'vending machine_2']"
What's the number of small shelfs present?,"['water bottle', 'water bottle_1']"
What's the number of small shelfs present?,"['water bottle', 'water bottle_2']"
What's the number of small shelfs present?,"['water bottle', 'water bottle_3']"
What's the number of small shelfs present?,"['water bottle', 'water bottle_4']"
What's the number of small shelfs present?,"['welcome signboard', 'welcome signboard_1']"
What's the number of small shelfs present?,"['white chocolate', 'white chocolate_1']"
What's the number of small shelfs present?,"['white chocolate', 'white chocolate_2']"
What's the number of small shelfs present?,"['yellow chocolate', 'yellow chocolate_1']"
What's the number of small shelfs present?,"['yellow chocolate', 'yellow chocolate_2']"
How many small shelfs are there?,"['brown chocolate', 'brown chocolate_1']"
How many small shelfs are there?,"['brown chocolate', 'brown chocolate_2']"
How many small shelfs are there?,"['cash register', 'cash register_1']"
How many small shelfs are there?,"['chipbox', 'chipbox_1']"
How many small shelfs are there?,"['chipbox', 'chipbox_2']"
How many small shelfs are there?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
How many small shelfs are there?,"['coffee poster', 'coffee poster_1']"
How many small shelfs are there?,"['counter', 'counter_1']"
How many small shelfs are there?,"['door', 'door_1']"
How many small shelfs are there?,"['door', 'door_2']"
How many small shelfs are there?,"['double door', 'double door_1']"
How many small shelfs are there?,"['double door', 'double door_2']"
How many small shelfs are there?,"['ice cream poster', 'ice cream poster_1']"
How many small shelfs are there?,"['lemon poster', 'lemon poster_1']"
How many small shelfs are there?,"['sale poster', 'sale poster_1']"
How many small shelfs are there?,"['sidetable', 'sidetable_1']"
How many small shelfs are there?,"['sidetable', 'sidetable_2']"
How many small shelfs are there?,"['sidetable', 'sidetable_3']"
How many small shelfs are there?,"['sidetable', 'sidetable_4']"
How many small shelfs are there?,"['vending machine', 'vending machine_1']"
How many small shelfs are there?,"['vending machine', 'vending machine_2']"
How many small shelfs are there?,"['water bottle', 'water bottle_1']"
How many small shelfs are there?,"['water bottle', 'water bottle_2']"
How many small shelfs are there?,"['water bottle', 'water bottle_3']"
How many small shelfs are there?,"['water bottle', 'water bottle_4']"
How many small shelfs are there?,"['welcome signboard', 'welcome signboard_1']"
How many small shelfs are there?,"['white chocolate', 'white chocolate_1']"
How many small shelfs are there?,"['white chocolate', 'white chocolate_2']"
How many small shelfs are there?,"['yellow chocolate', 'yellow chocolate_1']"
How many small shelfs are there?,"['yellow chocolate', 'yellow chocolate_2']"
Could you count the number of small shelfs?,"['brown chocolate', 'brown chocolate_1']"
Could you count the number of small shelfs?,"['brown chocolate', 'brown chocolate_2']"
Could you count the number of small shelfs?,"['cash register', 'cash register_1']"
Could you count the number of small shelfs?,"['chipbox', 'chipbox_1']"
Could you count the number of small shelfs?,"['chipbox', 'chipbox_2']"
Could you count the number of small shelfs?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Could you count the number of small shelfs?,"['coffee poster', 'coffee poster_1']"
Could you count the number of small shelfs?,"['counter', 'counter_1']"
Could you count the number of small shelfs?,"['door', 'door_1']"
Could you count the number of small shelfs?,"['door', 'door_2']"
Could you count the number of small shelfs?,"['double door', 'double door_1']"
Could you count the number of small shelfs?,"['double door', 'double door_2']"
Could you count the number of small shelfs?,"['ice cream poster', 'ice cream poster_1']"
Could you count the number of small shelfs?,"['lemon poster', 'lemon poster_1']"
Could you count the number of small shelfs?,"['sale poster', 'sale poster_1']"
Could you count the number of small shelfs?,"['sidetable', 'sidetable_1']"
Could you count the number of small shelfs?,"['sidetable', 'sidetable_2']"
Could you count the number of small shelfs?,"['sidetable', 'sidetable_3']"
Could you count the number of small shelfs?,"['sidetable', 'sidetable_4']"
Could you count the number of small shelfs?,"['vending machine', 'vending machine_1']"
Could you count the number of small shelfs?,"['vending machine', 'vending machine_2']"
Could you count the number of small shelfs?,"['water bottle', 'water bottle_1']"
Could you count the number of small shelfs?,"['water bottle', 'water bottle_2']"
Could you count the number of small shelfs?,"['water bottle', 'water bottle_3']"
Could you count the number of small shelfs?,"['water bottle', 'water bottle_4']"
Could you count the number of small shelfs?,"['welcome signboard', 'welcome signboard_1']"
Could you count the number of small shelfs?,"['white chocolate', 'white chocolate_1']"
Could you count the number of small shelfs?,"['white chocolate', 'white chocolate_2']"
Could you count the number of small shelfs?,"['yellow chocolate', 'yellow chocolate_1']"
Could you count the number of small shelfs?,"['yellow chocolate', 'yellow chocolate_2']"
What's the total quantity of small shelfs?,"['brown chocolate', 'brown chocolate_1']"
What's the total quantity of small shelfs?,"['brown chocolate', 'brown chocolate_2']"
What's the total quantity of small shelfs?,"['cash register', 'cash register_1']"
What's the total quantity of small shelfs?,"['chipbox', 'chipbox_1']"
What's the total quantity of small shelfs?,"['chipbox', 'chipbox_2']"
What's the total quantity of small shelfs?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What's the total quantity of small shelfs?,"['coffee poster', 'coffee poster_1']"
What's the total quantity of small shelfs?,"['counter', 'counter_1']"
What's the total quantity of small shelfs?,"['door', 'door_1']"
What's the total quantity of small shelfs?,"['door', 'door_2']"
What's the total quantity of small shelfs?,"['double door', 'double door_1']"
What's the total quantity of small shelfs?,"['double door', 'double door_2']"
What's the total quantity of small shelfs?,"['ice cream poster', 'ice cream poster_1']"
What's the total quantity of small shelfs?,"['lemon poster', 'lemon poster_1']"
What's the total quantity of small shelfs?,"['sale poster', 'sale poster_1']"
What's the total quantity of small shelfs?,"['sidetable', 'sidetable_1']"
What's the total quantity of small shelfs?,"['sidetable', 'sidetable_2']"
What's the total quantity of small shelfs?,"['sidetable', 'sidetable_3']"
What's the total quantity of small shelfs?,"['sidetable', 'sidetable_4']"
What's the total quantity of small shelfs?,"['vending machine', 'vending machine_1']"
What's the total quantity of small shelfs?,"['vending machine', 'vending machine_2']"
What's the total quantity of small shelfs?,"['water bottle', 'water bottle_1']"
What's the total quantity of small shelfs?,"['water bottle', 'water bottle_2']"
What's the total quantity of small shelfs?,"['water bottle', 'water bottle_3']"
What's the total quantity of small shelfs?,"['water bottle', 'water bottle_4']"
What's the total quantity of small shelfs?,"['welcome signboard', 'welcome signboard_1']"
What's the total quantity of small shelfs?,"['white chocolate', 'white chocolate_1']"
What's the total quantity of small shelfs?,"['white chocolate', 'white chocolate_2']"
What's the total quantity of small shelfs?,"['yellow chocolate', 'yellow chocolate_1']"
What's the total quantity of small shelfs?,"['yellow chocolate', 'yellow chocolate_2']"
Can you provide the count of small shelfs?,"['brown chocolate', 'brown chocolate_1']"
Can you provide the count of small shelfs?,"['brown chocolate', 'brown chocolate_2']"
Can you provide the count of small shelfs?,"['cash register', 'cash register_1']"
Can you provide the count of small shelfs?,"['chipbox', 'chipbox_1']"
Can you provide the count of small shelfs?,"['chipbox', 'chipbox_2']"
Can you provide the count of small shelfs?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can you provide the count of small shelfs?,"['coffee poster', 'coffee poster_1']"
Can you provide the count of small shelfs?,"['counter', 'counter_1']"
Can you provide the count of small shelfs?,"['door', 'door_1']"
Can you provide the count of small shelfs?,"['door', 'door_2']"
Can you provide the count of small shelfs?,"['double door', 'double door_1']"
Can you provide the count of small shelfs?,"['double door', 'double door_2']"
Can you provide the count of small shelfs?,"['ice cream poster', 'ice cream poster_1']"
Can you provide the count of small shelfs?,"['lemon poster', 'lemon poster_1']"
Can you provide the count of small shelfs?,"['sale poster', 'sale poster_1']"
Can you provide the count of small shelfs?,"['sidetable', 'sidetable_1']"
Can you provide the count of small shelfs?,"['sidetable', 'sidetable_2']"
Can you provide the count of small shelfs?,"['sidetable', 'sidetable_3']"
Can you provide the count of small shelfs?,"['sidetable', 'sidetable_4']"
Can you provide the count of small shelfs?,"['vending machine', 'vending machine_1']"
Can you provide the count of small shelfs?,"['vending machine', 'vending machine_2']"
Can you provide the count of small shelfs?,"['water bottle', 'water bottle_1']"
Can you provide the count of small shelfs?,"['water bottle', 'water bottle_2']"
Can you provide the count of small shelfs?,"['water bottle', 'water bottle_3']"
Can you provide the count of small shelfs?,"['water bottle', 'water bottle_4']"
Can you provide the count of small shelfs?,"['welcome signboard', 'welcome signboard_1']"
Can you provide the count of small shelfs?,"['white chocolate', 'white chocolate_1']"
Can you provide the count of small shelfs?,"['white chocolate', 'white chocolate_2']"
Can you provide the count of small shelfs?,"['yellow chocolate', 'yellow chocolate_1']"
Can you provide the count of small shelfs?,"['yellow chocolate', 'yellow chocolate_2']"
Do you know how many small shelfs exist?,"['brown chocolate', 'brown chocolate_1']"
Do you know how many small shelfs exist?,"['brown chocolate', 'brown chocolate_2']"
Do you know how many small shelfs exist?,"['cash register', 'cash register_1']"
Do you know how many small shelfs exist?,"['chipbox', 'chipbox_1']"
Do you know how many small shelfs exist?,"['chipbox', 'chipbox_2']"
Do you know how many small shelfs exist?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Do you know how many small shelfs exist?,"['coffee poster', 'coffee poster_1']"
Do you know how many small shelfs exist?,"['counter', 'counter_1']"
Do you know how many small shelfs exist?,"['door', 'door_1']"
Do you know how many small shelfs exist?,"['door', 'door_2']"
Do you know how many small shelfs exist?,"['double door', 'double door_1']"
Do you know how many small shelfs exist?,"['double door', 'double door_2']"
Do you know how many small shelfs exist?,"['ice cream poster', 'ice cream poster_1']"
Do you know how many small shelfs exist?,"['lemon poster', 'lemon poster_1']"
Do you know how many small shelfs exist?,"['sale poster', 'sale poster_1']"
Do you know how many small shelfs exist?,"['sidetable', 'sidetable_1']"
Do you know how many small shelfs exist?,"['sidetable', 'sidetable_2']"
Do you know how many small shelfs exist?,"['sidetable', 'sidetable_3']"
Do you know how many small shelfs exist?,"['sidetable', 'sidetable_4']"
Do you know how many small shelfs exist?,"['vending machine', 'vending machine_1']"
Do you know how many small shelfs exist?,"['vending machine', 'vending machine_2']"
Do you know how many small shelfs exist?,"['water bottle', 'water bottle_1']"
Do you know how many small shelfs exist?,"['water bottle', 'water bottle_2']"
Do you know how many small shelfs exist?,"['water bottle', 'water bottle_3']"
Do you know how many small shelfs exist?,"['water bottle', 'water bottle_4']"
Do you know how many small shelfs exist?,"['welcome signboard', 'welcome signboard_1']"
Do you know how many small shelfs exist?,"['white chocolate', 'white chocolate_1']"
Do you know how many small shelfs exist?,"['white chocolate', 'white chocolate_2']"
Do you know how many small shelfs exist?,"['yellow chocolate', 'yellow chocolate_1']"
Do you know how many small shelfs exist?,"['yellow chocolate', 'yellow chocolate_2']"
What's the number of small shelfs present?,"['brown chocolate', 'brown chocolate_1']"
What's the number of small shelfs present?,"['brown chocolate', 'brown chocolate_2']"
What's the number of small shelfs present?,"['cash register', 'cash register_1']"
What's the number of small shelfs present?,"['chipbox', 'chipbox_1']"
What's the number of small shelfs present?,"['chipbox', 'chipbox_2']"
What's the number of small shelfs present?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What's the number of small shelfs present?,"['coffee poster', 'coffee poster_1']"
What's the number of small shelfs present?,"['counter', 'counter_1']"
What's the number of small shelfs present?,"['door', 'door_1']"
What's the number of small shelfs present?,"['door', 'door_2']"
What's the number of small shelfs present?,"['double door', 'double door_1']"
What's the number of small shelfs present?,"['double door', 'double door_2']"
What's the number of small shelfs present?,"['ice cream poster', 'ice cream poster_1']"
What's the number of small shelfs present?,"['lemon poster', 'lemon poster_1']"
What's the number of small shelfs present?,"['sale poster', 'sale poster_1']"
What's the number of small shelfs present?,"['sidetable', 'sidetable_1']"
What's the number of small shelfs present?,"['sidetable', 'sidetable_2']"
What's the number of small shelfs present?,"['sidetable', 'sidetable_3']"
What's the number of small shelfs present?,"['sidetable', 'sidetable_4']"
What's the number of small shelfs present?,"['vending machine', 'vending machine_1']"
What's the number of small shelfs present?,"['vending machine', 'vending machine_2']"
What's the number of small shelfs present?,"['water bottle', 'water bottle_1']"
What's the number of small shelfs present?,"['water bottle', 'water bottle_2']"
What's the number of small shelfs present?,"['water bottle', 'water bottle_3']"
What's the number of small shelfs present?,"['water bottle', 'water bottle_4']"
What's the number of small shelfs present?,"['welcome signboard', 'welcome signboard_1']"
What's the number of small shelfs present?,"['white chocolate', 'white chocolate_1']"
What's the number of small shelfs present?,"['white chocolate', 'white chocolate_2']"
What's the number of small shelfs present?,"['yellow chocolate', 'yellow chocolate_1']"
What's the number of small shelfs present?,"['yellow chocolate', 'yellow chocolate_2']"
How many small shelfs are there?,"['brown chocolate', 'brown chocolate_1']"
How many small shelfs are there?,"['brown chocolate', 'brown chocolate_2']"
How many small shelfs are there?,"['cash register', 'cash register_1']"
How many small shelfs are there?,"['chipbox', 'chipbox_1']"
How many small shelfs are there?,"['chipbox', 'chipbox_2']"
How many small shelfs are there?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
How many small shelfs are there?,"['coffee poster', 'coffee poster_1']"
How many small shelfs are there?,"['counter', 'counter_1']"
How many small shelfs are there?,"['door', 'door_1']"
How many small shelfs are there?,"['door', 'door_2']"
How many small shelfs are there?,"['double door', 'double door_1']"
How many small shelfs are there?,"['double door', 'double door_2']"
How many small shelfs are there?,"['ice cream poster', 'ice cream poster_1']"
How many small shelfs are there?,"['lemon poster', 'lemon poster_1']"
How many small shelfs are there?,"['sale poster', 'sale poster_1']"
How many small shelfs are there?,"['sidetable', 'sidetable_1']"
How many small shelfs are there?,"['sidetable', 'sidetable_2']"
How many small shelfs are there?,"['sidetable', 'sidetable_3']"
How many small shelfs are there?,"['sidetable', 'sidetable_4']"
How many small shelfs are there?,"['vending machine', 'vending machine_1']"
How many small shelfs are there?,"['vending machine', 'vending machine_2']"
How many small shelfs are there?,"['water bottle', 'water bottle_1']"
How many small shelfs are there?,"['water bottle', 'water bottle_2']"
How many small shelfs are there?,"['water bottle', 'water bottle_3']"
How many small shelfs are there?,"['water bottle', 'water bottle_4']"
How many small shelfs are there?,"['welcome signboard', 'welcome signboard_1']"
How many small shelfs are there?,"['white chocolate', 'white chocolate_1']"
How many small shelfs are there?,"['white chocolate', 'white chocolate_2']"
How many small shelfs are there?,"['yellow chocolate', 'yellow chocolate_1']"
How many small shelfs are there?,"['yellow chocolate', 'yellow chocolate_2']"
Could you count the number of small shelfs?,"['brown chocolate', 'brown chocolate_1']"
Could you count the number of small shelfs?,"['brown chocolate', 'brown chocolate_2']"
Could you count the number of small shelfs?,"['cash register', 'cash register_1']"
Could you count the number of small shelfs?,"['chipbox', 'chipbox_1']"
Could you count the number of small shelfs?,"['chipbox', 'chipbox_2']"
Could you count the number of small shelfs?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Could you count the number of small shelfs?,"['coffee poster', 'coffee poster_1']"
Could you count the number of small shelfs?,"['counter', 'counter_1']"
Could you count the number of small shelfs?,"['door', 'door_1']"
Could you count the number of small shelfs?,"['door', 'door_2']"
Could you count the number of small shelfs?,"['double door', 'double door_1']"
Could you count the number of small shelfs?,"['double door', 'double door_2']"
Could you count the number of small shelfs?,"['ice cream poster', 'ice cream poster_1']"
Could you count the number of small shelfs?,"['lemon poster', 'lemon poster_1']"
Could you count the number of small shelfs?,"['sale poster', 'sale poster_1']"
Could you count the number of small shelfs?,"['sidetable', 'sidetable_1']"
Could you count the number of small shelfs?,"['sidetable', 'sidetable_2']"
Could you count the number of small shelfs?,"['sidetable', 'sidetable_3']"
Could you count the number of small shelfs?,"['sidetable', 'sidetable_4']"
Could you count the number of small shelfs?,"['vending machine', 'vending machine_1']"
Could you count the number of small shelfs?,"['vending machine', 'vending machine_2']"
Could you count the number of small shelfs?,"['water bottle', 'water bottle_1']"
Could you count the number of small shelfs?,"['water bottle', 'water bottle_2']"
Could you count the number of small shelfs?,"['water bottle', 'water bottle_3']"
Could you count the number of small shelfs?,"['water bottle', 'water bottle_4']"
Could you count the number of small shelfs?,"['welcome signboard', 'welcome signboard_1']"
