Questions,Negative Retrieved Index
What kind of material is small shelf_2 made of?,"['water bottle', 'water bottle_2']"
What kind of material is small shelf_2 made of?,"['water bottle', 'water bottle_3']"
What kind of material is small shelf_2 made of?,"['water bottle', 'water bottle_4']"
What kind of material is small shelf_2 made of?,"['welcome signboard', 'welcome signboard_1']"
What kind of material is small shelf_2 made of?,"['white chocolate', 'white chocolate_1']"
What kind of material is small shelf_2 made of?,"['white chocolate', 'white chocolate_2']"
What kind of material is small shelf_2 made of?,"['yellow chocolate', 'yellow chocolate_1']"
What kind of material is small shelf_2 made of?,"['yellow chocolate', 'yellow chocolate_2']"
Could you describe the color of small shelf_2?,"['brown chocolate', 'brown chocolate_1']"
Could you describe the color of small shelf_2?,"['brown chocolate', 'brown chocolate_2']"
Could you describe the color of small shelf_2?,"['cash register', 'cash register_1']"
Could you describe the color of small shelf_2?,"['chipbox', 'chipbox_1']"
Could you describe the color of small shelf_2?,"['chipbox', 'chipbox_2']"
Could you describe the color of small shelf_2?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Could you describe the color of small shelf_2?,"['coffee poster', 'coffee poster_1']"
Could you describe the color of small shelf_2?,"['counter', 'counter_1']"
Could you describe the color of small shelf_2?,"['door', 'door_1']"
Could you describe the color of small shelf_2?,"['door', 'door_2']"
Could you describe the color of small shelf_2?,"['double door', 'double door_1']"
Could you describe the color of small shelf_2?,"['double door', 'double door_2']"
Could you describe the color of small shelf_2?,"['ice cream poster', 'ice cream poster_1']"
Could you describe the color of small shelf_2?,"['lemon poster', 'lemon poster_1']"
Could you describe the color of small shelf_2?,"['sale poster', 'sale poster_1']"
Could you describe the color of small shelf_2?,"['sidetable', 'sidetable_1']"
Could you describe the color of small shelf_2?,"['sidetable', 'sidetable_2']"
Could you describe the color of small shelf_2?,"['sidetable', 'sidetable_3']"
Could you describe the color of small shelf_2?,"['sidetable', 'sidetable_4']"
Could you describe the color of small shelf_2?,"['vending machine', 'vending machine_1']"
Could you describe the color of small shelf_2?,"['vending machine', 'vending machine_2']"
Could you describe the color of small shelf_2?,"['water bottle', 'water bottle_1']"
Could you describe the color of small shelf_2?,"['water bottle', 'water bottle_2']"
Could you describe the color of small shelf_2?,"['water bottle', 'water bottle_3']"
Could you describe the color of small shelf_2?,"['water bottle', 'water bottle_4']"
Could you describe the color of small shelf_2?,"['welcome signboard', 'welcome signboard_1']"
Could you describe the color of small shelf_2?,"['white chocolate', 'white chocolate_1']"
Could you describe the color of small shelf_2?,"['white chocolate', 'white chocolate_2']"
Could you describe the color of small shelf_2?,"['yellow chocolate', 'yellow chocolate_1']"
Could you describe the color of small shelf_2?,"['yellow chocolate', 'yellow chocolate_2']"
How far is small shelf_2 from the player?,"['brown chocolate', 'brown chocolate_1']"
How far is small shelf_2 from the player?,"['brown chocolate', 'brown chocolate_2']"
How far is small shelf_2 from the player?,"['cash register', 'cash register_1']"
How far is small shelf_2 from the player?,"['chipbox', 'chipbox_1']"
How far is small shelf_2 from the player?,"['chipbox', 'chipbox_2']"
How far is small shelf_2 from the player?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
How far is small shelf_2 from the player?,"['coffee poster', 'coffee poster_1']"
How far is small shelf_2 from the player?,"['counter', 'counter_1']"
How far is small shelf_2 from the player?,"['door', 'door_1']"
How far is small shelf_2 from the player?,"['door', 'door_2']"
How far is small shelf_2 from the player?,"['double door', 'double door_1']"
How far is small shelf_2 from the player?,"['double door', 'double door_2']"
How far is small shelf_2 from the player?,"['ice cream poster', 'ice cream poster_1']"
How far is small shelf_2 from the player?,"['lemon poster', 'lemon poster_1']"
How far is small shelf_2 from the player?,"['sale poster', 'sale poster_1']"
How far is small shelf_2 from the player?,"['sidetable', 'sidetable_1']"
How far is small shelf_2 from the player?,"['sidetable', 'sidetable_2']"
How far is small shelf_2 from the player?,"['sidetable', 'sidetable_3']"
How far is small shelf_2 from the player?,"['sidetable', 'sidetable_4']"
How far is small shelf_2 from the player?,"['vending machine', 'vending machine_1']"
How far is small shelf_2 from the player?,"['vending machine', 'vending machine_2']"
How far is small shelf_2 from the player?,"['water bottle', 'water bottle_1']"
How far is small shelf_2 from the player?,"['water bottle', 'water bottle_2']"
How far is small shelf_2 from the player?,"['water bottle', 'water bottle_3']"
How far is small shelf_2 from the player?,"['water bottle', 'water bottle_4']"
How far is small shelf_2 from the player?,"['welcome signboard', 'welcome signboard_1']"
How far is small shelf_2 from the player?,"['white chocolate', 'white chocolate_1']"
How far is small shelf_2 from the player?,"['white chocolate', 'white chocolate_2']"
How far is small shelf_2 from the player?,"['yellow chocolate', 'yellow chocolate_1']"
How far is small shelf_2 from the player?,"['yellow chocolate', 'yellow chocolate_2']"
Which direction is small shelf_2 located relative to the player?,"['brown chocolate', 'brown chocolate_1']"
Which direction is small shelf_2 located relative to the player?,"['brown chocolate', 'brown chocolate_2']"
Which direction is small shelf_2 located relative to the player?,"['cash register', 'cash register_1']"
Which direction is small shelf_2 located relative to the player?,"['chipbox', 'chipbox_1']"
Which direction is small shelf_2 located relative to the player?,"['chipbox', 'chipbox_2']"
Which direction is small shelf_2 located relative to the player?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Which direction is small shelf_2 located relative to the player?,"['coffee poster', 'coffee poster_1']"
Which direction is small shelf_2 located relative to the player?,"['counter', 'counter_1']"
Which direction is small shelf_2 located relative to the player?,"['door', 'door_1']"
Which direction is small shelf_2 located relative to the player?,"['door', 'door_2']"
Which direction is small shelf_2 located relative to the player?,"['double door', 'double door_1']"
Which direction is small shelf_2 located relative to the player?,"['double door', 'double door_2']"
Which direction is small shelf_2 located relative to the player?,"['ice cream poster', 'ice cream poster_1']"
Which direction is small shelf_2 located relative to the player?,"['lemon poster', 'lemon poster_1']"
Which direction is small shelf_2 located relative to the player?,"['sale poster', 'sale poster_1']"
Which direction is small shelf_2 located relative to the player?,"['sidetable', 'sidetable_1']"
Which direction is small shelf_2 located relative to the player?,"['sidetable', 'sidetable_2']"
Which direction is small shelf_2 located relative to the player?,"['sidetable', 'sidetable_3']"
Which direction is small shelf_2 located relative to the player?,"['sidetable', 'sidetable_4']"
Which direction is small shelf_2 located relative to the player?,"['vending machine', 'vending machine_1']"
Which direction is small shelf_2 located relative to the player?,"['vending machine', 'vending machine_2']"
Which direction is small shelf_2 located relative to the player?,"['water bottle', 'water bottle_1']"
Which direction is small shelf_2 located relative to the player?,"['water bottle', 'water bottle_2']"
Which direction is small shelf_2 located relative to the player?,"['water bottle', 'water bottle_3']"
Which direction is small shelf_2 located relative to the player?,"['water bottle', 'water bottle_4']"
Which direction is small shelf_2 located relative to the player?,"['welcome signboard', 'welcome signboard_1']"
Which direction is small shelf_2 located relative to the player?,"['white chocolate', 'white chocolate_1']"
Which direction is small shelf_2 located relative to the player?,"['white chocolate', 'white chocolate_2']"
Which direction is small shelf_2 located relative to the player?,"['yellow chocolate', 'yellow chocolate_1']"
Which direction is small shelf_2 located relative to the player?,"['yellow chocolate', 'yellow chocolate_2']"
Can you provide the location of small shelf_3?,"['brown chocolate', 'brown chocolate_1']"
Can you provide the location of small shelf_3?,"['brown chocolate', 'brown chocolate_2']"
Can you provide the location of small shelf_3?,"['cash register', 'cash register_1']"
Can you provide the location of small shelf_3?,"['chipbox', 'chipbox_1']"
Can you provide the location of small shelf_3?,"['chipbox', 'chipbox_2']"
Can you provide the location of small shelf_3?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can you provide the location of small shelf_3?,"['coffee poster', 'coffee poster_1']"
Can you provide the location of small shelf_3?,"['counter', 'counter_1']"
Can you provide the location of small shelf_3?,"['door', 'door_1']"
Can you provide the location of small shelf_3?,"['door', 'door_2']"
Can you provide the location of small shelf_3?,"['double door', 'double door_1']"
Can you provide the location of small shelf_3?,"['double door', 'double door_2']"
Can you provide the location of small shelf_3?,"['ice cream poster', 'ice cream poster_1']"
Can you provide the location of small shelf_3?,"['lemon poster', 'lemon poster_1']"
Can you provide the location of small shelf_3?,"['sale poster', 'sale poster_1']"
Can you provide the location of small shelf_3?,"['sidetable', 'sidetable_1']"
Can you provide the location of small shelf_3?,"['sidetable', 'sidetable_2']"
Can you provide the location of small shelf_3?,"['sidetable', 'sidetable_3']"
Can you provide the location of small shelf_3?,"['sidetable', 'sidetable_4']"
Can you provide the location of small shelf_3?,"['vending machine', 'vending machine_1']"
Can you provide the location of small shelf_3?,"['vending machine', 'vending machine_2']"
Can you provide the location of small shelf_3?,"['water bottle', 'water bottle_1']"
Can you provide the location of small shelf_3?,"['water bottle', 'water bottle_2']"
Can you provide the location of small shelf_3?,"['water bottle', 'water bottle_3']"
Can you provide the location of small shelf_3?,"['water bottle', 'water bottle_4']"
Can you provide the location of small shelf_3?,"['welcome signboard', 'welcome signboard_1']"
Can you provide the location of small shelf_3?,"['white chocolate', 'white chocolate_1']"
Can you provide the location of small shelf_3?,"['white chocolate', 'white chocolate_2']"
Can you provide the location of small shelf_3?,"['yellow chocolate', 'yellow chocolate_1']"
Can you provide the location of small shelf_3?,"['yellow chocolate', 'yellow chocolate_2']"
Can small shelf_3 be interacted with?,"['brown chocolate', 'brown chocolate_1']"
Can small shelf_3 be interacted with?,"['brown chocolate', 'brown chocolate_2']"
Can small shelf_3 be interacted with?,"['cash register', 'cash register_1']"
Can small shelf_3 be interacted with?,"['chipbox', 'chipbox_1']"
Can small shelf_3 be interacted with?,"['chipbox', 'chipbox_2']"
Can small shelf_3 be interacted with?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can small shelf_3 be interacted with?,"['coffee poster', 'coffee poster_1']"
Can small shelf_3 be interacted with?,"['counter', 'counter_1']"
Can small shelf_3 be interacted with?,"['door', 'door_1']"
Can small shelf_3 be interacted with?,"['door', 'door_2']"
Can small shelf_3 be interacted with?,"['double door', 'double door_1']"
Can small shelf_3 be interacted with?,"['double door', 'double door_2']"
Can small shelf_3 be interacted with?,"['ice cream poster', 'ice cream poster_1']"
Can small shelf_3 be interacted with?,"['lemon poster', 'lemon poster_1']"
Can small shelf_3 be interacted with?,"['sale poster', 'sale poster_1']"
Can small shelf_3 be interacted with?,"['sidetable', 'sidetable_1']"
Can small shelf_3 be interacted with?,"['sidetable', 'sidetable_2']"
Can small shelf_3 be interacted with?,"['sidetable', 'sidetable_3']"
Can small shelf_3 be interacted with?,"['sidetable', 'sidetable_4']"
Can small shelf_3 be interacted with?,"['vending machine', 'vending machine_1']"
Can small shelf_3 be interacted with?,"['vending machine', 'vending machine_2']"
Can small shelf_3 be interacted with?,"['water bottle', 'water bottle_1']"
Can small shelf_3 be interacted with?,"['water bottle', 'water bottle_2']"
Can small shelf_3 be interacted with?,"['water bottle', 'water bottle_3']"
Can small shelf_3 be interacted with?,"['water bottle', 'water bottle_4']"
Can small shelf_3 be interacted with?,"['welcome signboard', 'welcome signboard_1']"
Can small shelf_3 be interacted with?,"['white chocolate', 'white chocolate_1']"
Can small shelf_3 be interacted with?,"['white chocolate', 'white chocolate_2']"
Can small shelf_3 be interacted with?,"['yellow chocolate', 'yellow chocolate_1']"
Can small shelf_3 be interacted with?,"['yellow chocolate', 'yellow chocolate_2']"
What kind of material is small shelf_3 made of?,"['brown chocolate', 'brown chocolate_1']"
What kind of material is small shelf_3 made of?,"['brown chocolate', 'brown chocolate_2']"
What kind of material is small shelf_3 made of?,"['cash register', 'cash register_1']"
What kind of material is small shelf_3 made of?,"['chipbox', 'chipbox_1']"
What kind of material is small shelf_3 made of?,"['chipbox', 'chipbox_2']"
What kind of material is small shelf_3 made of?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What kind of material is small shelf_3 made of?,"['coffee poster', 'coffee poster_1']"
What kind of material is small shelf_3 made of?,"['counter', 'counter_1']"
What kind of material is small shelf_3 made of?,"['door', 'door_1']"
What kind of material is small shelf_3 made of?,"['door', 'door_2']"
What kind of material is small shelf_3 made of?,"['double door', 'double door_1']"
What kind of material is small shelf_3 made of?,"['double door', 'double door_2']"
What kind of material is small shelf_3 made of?,"['ice cream poster', 'ice cream poster_1']"
What kind of material is small shelf_3 made of?,"['lemon poster', 'lemon poster_1']"
What kind of material is small shelf_3 made of?,"['sale poster', 'sale poster_1']"
What kind of material is small shelf_3 made of?,"['sidetable', 'sidetable_1']"
What kind of material is small shelf_3 made of?,"['sidetable', 'sidetable_2']"
What kind of material is small shelf_3 made of?,"['sidetable', 'sidetable_3']"
What kind of material is small shelf_3 made of?,"['sidetable', 'sidetable_4']"
What kind of material is small shelf_3 made of?,"['vending machine', 'vending machine_1']"
What kind of material is small shelf_3 made of?,"['vending machine', 'vending machine_2']"
What kind of material is small shelf_3 made of?,"['water bottle', 'water bottle_1']"
What kind of material is small shelf_3 made of?,"['water bottle', 'water bottle_2']"
What kind of material is small shelf_3 made of?,"['water bottle', 'water bottle_3']"
What kind of material is small shelf_3 made of?,"['water bottle', 'water bottle_4']"
What kind of material is small shelf_3 made of?,"['welcome signboard', 'welcome signboard_1']"
What kind of material is small shelf_3 made of?,"['white chocolate', 'white chocolate_1']"
What kind of material is small shelf_3 made of?,"['white chocolate', 'white chocolate_2']"
What kind of material is small shelf_3 made of?,"['yellow chocolate', 'yellow chocolate_1']"
What kind of material is small shelf_3 made of?,"['yellow chocolate', 'yellow chocolate_2']"
Could you describe the color of small shelf_3?,"['brown chocolate', 'brown chocolate_1']"
Could you describe the color of small shelf_3?,"['brown chocolate', 'brown chocolate_2']"
Could you describe the color of small shelf_3?,"['cash register', 'cash register_1']"
Could you describe the color of small shelf_3?,"['chipbox', 'chipbox_1']"
Could you describe the color of small shelf_3?,"['chipbox', 'chipbox_2']"
Could you describe the color of small shelf_3?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Could you describe the color of small shelf_3?,"['coffee poster', 'coffee poster_1']"
Could you describe the color of small shelf_3?,"['counter', 'counter_1']"
Could you describe the color of small shelf_3?,"['door', 'door_1']"
Could you describe the color of small shelf_3?,"['door', 'door_2']"
Could you describe the color of small shelf_3?,"['double door', 'double door_1']"
Could you describe the color of small shelf_3?,"['double door', 'double door_2']"
Could you describe the color of small shelf_3?,"['ice cream poster', 'ice cream poster_1']"
Could you describe the color of small shelf_3?,"['lemon poster', 'lemon poster_1']"
Could you describe the color of small shelf_3?,"['sale poster', 'sale poster_1']"
Could you describe the color of small shelf_3?,"['sidetable', 'sidetable_1']"
Could you describe the color of small shelf_3?,"['sidetable', 'sidetable_2']"
Could you describe the color of small shelf_3?,"['sidetable', 'sidetable_3']"
Could you describe the color of small shelf_3?,"['sidetable', 'sidetable_4']"
Could you describe the color of small shelf_3?,"['vending machine', 'vending machine_1']"
Could you describe the color of small shelf_3?,"['vending machine', 'vending machine_2']"
Could you describe the color of small shelf_3?,"['water bottle', 'water bottle_1']"
Could you describe the color of small shelf_3?,"['water bottle', 'water bottle_2']"
Could you describe the color of small shelf_3?,"['water bottle', 'water bottle_3']"
Could you describe the color of small shelf_3?,"['water bottle', 'water bottle_4']"
Could you describe the color of small shelf_3?,"['welcome signboard', 'welcome signboard_1']"
Could you describe the color of small shelf_3?,"['white chocolate', 'white chocolate_1']"
Could you describe the color of small shelf_3?,"['white chocolate', 'white chocolate_2']"
Could you describe the color of small shelf_3?,"['yellow chocolate', 'yellow chocolate_1']"
Could you describe the color of small shelf_3?,"['yellow chocolate', 'yellow chocolate_2']"
How far is small shelf_3 from the player?,"['brown chocolate', 'brown chocolate_1']"
How far is small shelf_3 from the player?,"['brown chocolate', 'brown chocolate_2']"
How far is small shelf_3 from the player?,"['cash register', 'cash register_1']"
How far is small shelf_3 from the player?,"['chipbox', 'chipbox_1']"
How far is small shelf_3 from the player?,"['chipbox', 'chipbox_2']"
How far is small shelf_3 from the player?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
How far is small shelf_3 from the player?,"['coffee poster', 'coffee poster_1']"
How far is small shelf_3 from the player?,"['counter', 'counter_1']"
How far is small shelf_3 from the player?,"['door', 'door_1']"
How far is small shelf_3 from the player?,"['door', 'door_2']"
How far is small shelf_3 from the player?,"['double door', 'double door_1']"
How far is small shelf_3 from the player?,"['double door', 'double door_2']"
How far is small shelf_3 from the player?,"['ice cream poster', 'ice cream poster_1']"
How far is small shelf_3 from the player?,"['lemon poster', 'lemon poster_1']"
How far is small shelf_3 from the player?,"['sale poster', 'sale poster_1']"
How far is small shelf_3 from the player?,"['sidetable', 'sidetable_1']"
How far is small shelf_3 from the player?,"['sidetable', 'sidetable_2']"
How far is small shelf_3 from the player?,"['sidetable', 'sidetable_3']"
How far is small shelf_3 from the player?,"['sidetable', 'sidetable_4']"
How far is small shelf_3 from the player?,"['vending machine', 'vending machine_1']"
How far is small shelf_3 from the player?,"['vending machine', 'vending machine_2']"
How far is small shelf_3 from the player?,"['water bottle', 'water bottle_1']"
How far is small shelf_3 from the player?,"['water bottle', 'water bottle_2']"
How far is small shelf_3 from the player?,"['water bottle', 'water bottle_3']"
How far is small shelf_3 from the player?,"['water bottle', 'water bottle_4']"
How far is small shelf_3 from the player?,"['welcome signboard', 'welcome signboard_1']"
How far is small shelf_3 from the player?,"['white chocolate', 'white chocolate_1']"
How far is small shelf_3 from the player?,"['white chocolate', 'white chocolate_2']"
How far is small shelf_3 from the player?,"['yellow chocolate', 'yellow chocolate_1']"
How far is small shelf_3 from the player?,"['yellow chocolate', 'yellow chocolate_2']"
Which direction is small shelf_3 located relative to the player?,"['brown chocolate', 'brown chocolate_1']"
Which direction is small shelf_3 located relative to the player?,"['brown chocolate', 'brown chocolate_2']"
Which direction is small shelf_3 located relative to the player?,"['cash register', 'cash register_1']"
Which direction is small shelf_3 located relative to the player?,"['chipbox', 'chipbox_1']"
Which direction is small shelf_3 located relative to the player?,"['chipbox', 'chipbox_2']"
Which direction is small shelf_3 located relative to the player?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Which direction is small shelf_3 located relative to the player?,"['coffee poster', 'coffee poster_1']"
Which direction is small shelf_3 located relative to the player?,"['counter', 'counter_1']"
Which direction is small shelf_3 located relative to the player?,"['door', 'door_1']"
Which direction is small shelf_3 located relative to the player?,"['door', 'door_2']"
Which direction is small shelf_3 located relative to the player?,"['double door', 'double door_1']"
Which direction is small shelf_3 located relative to the player?,"['double door', 'double door_2']"
Which direction is small shelf_3 located relative to the player?,"['ice cream poster', 'ice cream poster_1']"
Which direction is small shelf_3 located relative to the player?,"['lemon poster', 'lemon poster_1']"
Which direction is small shelf_3 located relative to the player?,"['sale poster', 'sale poster_1']"
Which direction is small shelf_3 located relative to the player?,"['sidetable', 'sidetable_1']"
Which direction is small shelf_3 located relative to the player?,"['sidetable', 'sidetable_2']"
Which direction is small shelf_3 located relative to the player?,"['sidetable', 'sidetable_3']"
Which direction is small shelf_3 located relative to the player?,"['sidetable', 'sidetable_4']"
Which direction is small shelf_3 located relative to the player?,"['vending machine', 'vending machine_1']"
Which direction is small shelf_3 located relative to the player?,"['vending machine', 'vending machine_2']"
Which direction is small shelf_3 located relative to the player?,"['water bottle', 'water bottle_1']"
Which direction is small shelf_3 located relative to the player?,"['water bottle', 'water bottle_2']"
Which direction is small shelf_3 located relative to the player?,"['water bottle', 'water bottle_3']"
Which direction is small shelf_3 located relative to the player?,"['water bottle', 'water bottle_4']"
Which direction is small shelf_3 located relative to the player?,"['welcome signboard', 'welcome signboard_1']"
Which direction is small shelf_3 located relative to the player?,"['white chocolate', 'white chocolate_1']"
Which direction is small shelf_3 located relative to the player?,"['white chocolate', 'white chocolate_2']"
Which direction is small shelf_3 located relative to the player?,"['yellow chocolate', 'yellow chocolate_1']"
Which direction is small shelf_3 located relative to the player?,"['yellow chocolate', 'yellow chocolate_2']"
Can you provide the location of small shelf_4?,"['brown chocolate', 'brown chocolate_1']"
Can you provide the location of small shelf_4?,"['brown chocolate', 'brown chocolate_2']"
Can you provide the location of small shelf_4?,"['cash register', 'cash register_1']"
Can you provide the location of small shelf_4?,"['chipbox', 'chipbox_1']"
Can you provide the location of small shelf_4?,"['chipbox', 'chipbox_2']"
Can you provide the location of small shelf_4?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can you provide the location of small shelf_4?,"['coffee poster', 'coffee poster_1']"
Can you provide the location of small shelf_4?,"['counter', 'counter_1']"
Can you provide the location of small shelf_4?,"['door', 'door_1']"
Can you provide the location of small shelf_4?,"['door', 'door_2']"
Can you provide the location of small shelf_4?,"['double door', 'double door_1']"
Can you provide the location of small shelf_4?,"['double door', 'double door_2']"
Can you provide the location of small shelf_4?,"['ice cream poster', 'ice cream poster_1']"
Can you provide the location of small shelf_4?,"['lemon poster', 'lemon poster_1']"
Can you provide the location of small shelf_4?,"['sale poster', 'sale poster_1']"
Can you provide the location of small shelf_4?,"['sidetable', 'sidetable_1']"
Can you provide the location of small shelf_4?,"['sidetable', 'sidetable_2']"
Can you provide the location of small shelf_4?,"['sidetable', 'sidetable_3']"
Can you provide the location of small shelf_4?,"['sidetable', 'sidetable_4']"
Can you provide the location of small shelf_4?,"['vending machine', 'vending machine_1']"
Can you provide the location of small shelf_4?,"['vending machine', 'vending machine_2']"
Can you provide the location of small shelf_4?,"['water bottle', 'water bottle_1']"
Can you provide the location of small shelf_4?,"['water bottle', 'water bottle_2']"
Can you provide the location of small shelf_4?,"['water bottle', 'water bottle_3']"
Can you provide the location of small shelf_4?,"['water bottle', 'water bottle_4']"
Can you provide the location of small shelf_4?,"['welcome signboard', 'welcome signboard_1']"
Can you provide the location of small shelf_4?,"['white chocolate', 'white chocolate_1']"
Can you provide the location of small shelf_4?,"['white chocolate', 'white chocolate_2']"
Can you provide the location of small shelf_4?,"['yellow chocolate', 'yellow chocolate_1']"
Can you provide the location of small shelf_4?,"['yellow chocolate', 'yellow chocolate_2']"
Can small shelf_4 be interacted with?,"['brown chocolate', 'brown chocolate_1']"
Can small shelf_4 be interacted with?,"['brown chocolate', 'brown chocolate_2']"
Can small shelf_4 be interacted with?,"['cash register', 'cash register_1']"
Can small shelf_4 be interacted with?,"['chipbox', 'chipbox_1']"
Can small shelf_4 be interacted with?,"['chipbox', 'chipbox_2']"
Can small shelf_4 be interacted with?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Can small shelf_4 be interacted with?,"['coffee poster', 'coffee poster_1']"
Can small shelf_4 be interacted with?,"['counter', 'counter_1']"
Can small shelf_4 be interacted with?,"['door', 'door_1']"
Can small shelf_4 be interacted with?,"['door', 'door_2']"
Can small shelf_4 be interacted with?,"['double door', 'double door_1']"
Can small shelf_4 be interacted with?,"['double door', 'double door_2']"
Can small shelf_4 be interacted with?,"['ice cream poster', 'ice cream poster_1']"
Can small shelf_4 be interacted with?,"['lemon poster', 'lemon poster_1']"
Can small shelf_4 be interacted with?,"['sale poster', 'sale poster_1']"
Can small shelf_4 be interacted with?,"['sidetable', 'sidetable_1']"
Can small shelf_4 be interacted with?,"['sidetable', 'sidetable_2']"
Can small shelf_4 be interacted with?,"['sidetable', 'sidetable_3']"
Can small shelf_4 be interacted with?,"['sidetable', 'sidetable_4']"
Can small shelf_4 be interacted with?,"['vending machine', 'vending machine_1']"
Can small shelf_4 be interacted with?,"['vending machine', 'vending machine_2']"
Can small shelf_4 be interacted with?,"['water bottle', 'water bottle_1']"
Can small shelf_4 be interacted with?,"['water bottle', 'water bottle_2']"
Can small shelf_4 be interacted with?,"['water bottle', 'water bottle_3']"
Can small shelf_4 be interacted with?,"['water bottle', 'water bottle_4']"
Can small shelf_4 be interacted with?,"['welcome signboard', 'welcome signboard_1']"
Can small shelf_4 be interacted with?,"['white chocolate', 'white chocolate_1']"
Can small shelf_4 be interacted with?,"['white chocolate', 'white chocolate_2']"
Can small shelf_4 be interacted with?,"['yellow chocolate', 'yellow chocolate_1']"
Can small shelf_4 be interacted with?,"['yellow chocolate', 'yellow chocolate_2']"
What kind of material is small shelf_4 made of?,"['brown chocolate', 'brown chocolate_1']"
What kind of material is small shelf_4 made of?,"['brown chocolate', 'brown chocolate_2']"
What kind of material is small shelf_4 made of?,"['cash register', 'cash register_1']"
What kind of material is small shelf_4 made of?,"['chipbox', 'chipbox_1']"
What kind of material is small shelf_4 made of?,"['chipbox', 'chipbox_2']"
What kind of material is small shelf_4 made of?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
What kind of material is small shelf_4 made of?,"['coffee poster', 'coffee poster_1']"
What kind of material is small shelf_4 made of?,"['counter', 'counter_1']"
What kind of material is small shelf_4 made of?,"['door', 'door_1']"
What kind of material is small shelf_4 made of?,"['door', 'door_2']"
What kind of material is small shelf_4 made of?,"['double door', 'double door_1']"
What kind of material is small shelf_4 made of?,"['double door', 'double door_2']"
What kind of material is small shelf_4 made of?,"['ice cream poster', 'ice cream poster_1']"
What kind of material is small shelf_4 made of?,"['lemon poster', 'lemon poster_1']"
What kind of material is small shelf_4 made of?,"['sale poster', 'sale poster_1']"
What kind of material is small shelf_4 made of?,"['sidetable', 'sidetable_1']"
What kind of material is small shelf_4 made of?,"['sidetable', 'sidetable_2']"
What kind of material is small shelf_4 made of?,"['sidetable', 'sidetable_3']"
What kind of material is small shelf_4 made of?,"['sidetable', 'sidetable_4']"
What kind of material is small shelf_4 made of?,"['vending machine', 'vending machine_1']"
What kind of material is small shelf_4 made of?,"['vending machine', 'vending machine_2']"
What kind of material is small shelf_4 made of?,"['water bottle', 'water bottle_1']"
What kind of material is small shelf_4 made of?,"['water bottle', 'water bottle_2']"
What kind of material is small shelf_4 made of?,"['water bottle', 'water bottle_3']"
What kind of material is small shelf_4 made of?,"['water bottle', 'water bottle_4']"
What kind of material is small shelf_4 made of?,"['welcome signboard', 'welcome signboard_1']"
What kind of material is small shelf_4 made of?,"['white chocolate', 'white chocolate_1']"
What kind of material is small shelf_4 made of?,"['white chocolate', 'white chocolate_2']"
What kind of material is small shelf_4 made of?,"['yellow chocolate', 'yellow chocolate_1']"
What kind of material is small shelf_4 made of?,"['yellow chocolate', 'yellow chocolate_2']"
Could you describe the color of small shelf_4?,"['brown chocolate', 'brown chocolate_1']"
Could you describe the color of small shelf_4?,"['brown chocolate', 'brown chocolate_2']"
Could you describe the color of small shelf_4?,"['cash register', 'cash register_1']"
Could you describe the color of small shelf_4?,"['chipbox', 'chipbox_1']"
Could you describe the color of small shelf_4?,"['chipbox', 'chipbox_2']"
Could you describe the color of small shelf_4?,"['chocolate ice cream poster', 'chocolate ice cream poster_1']"
Could you describe the color of small shelf_4?,"['coffee poster', 'coffee poster_1']"
Could you describe the color of small shelf_4?,"['counter', 'counter_1']"
Could you describe the color of small shelf_4?,"['door', 'door_1']"
Could you describe the color of small shelf_4?,"['door', 'door_2']"
Could you describe the color of small shelf_4?,"['double door', 'double door_1']"
Could you describe the color of small shelf_4?,"['double door', 'double door_2']"
Could you describe the color of small shelf_4?,"['ice cream poster', 'ice cream poster_1']"
Could you describe the color of small shelf_4?,"['lemon poster', 'lemon poster_1']"
Could you describe the color of small shelf_4?,"['sale poster', 'sale poster_1']"
Could you describe the color of small shelf_4?,"['sidetable', 'sidetable_1']"
Could you describe the color of small shelf_4?,"['sidetable', 'sidetable_2']"
Could you describe the color of small shelf_4?,"['sidetable', 'sidetable_3']"
Could you describe the color of small shelf_4?,"['sidetable', 'sidetable_4']"
Could you describe the color of small shelf_4?,"['vending machine', 'vending machine_1']"
Could you describe the color of small shelf_4?,"['vending machine', 'vending machine_2']"
Could you describe the color of small shelf_4?,"['water bottle', 'water bottle_1']"
Could you describe the color of small shelf_4?,"['water bottle', 'water bottle_2']"
Could you describe the color of small shelf_4?,"['water bottle', 'water bottle_3']"
Could you describe the color of small shelf_4?,"['water bottle', 'water bottle_4']"
Could you describe the color of small shelf_4?,"['welcome signboard', 'welcome signboard_1']"
Could you describe the color of small shelf_4?,"['white chocolate', 'white chocolate_1']"
